district_2020,ps_2020,gp_2020,reservation_2020
Jodhpur,Lohawat,Nayabera,General (Woman)
Jodhpur,Lohawat,Palli,ST
Jodhpur,Lohawat,Palli-Dwitiya,SC (Woman)
Jodhpur,Lohawat,Pulli-I,General (Woman)
Jodhpur,Lohawat,Ramdevanagar (G),SC
Jodhpur,Lohawat,Rupana Jetana,General
Jodhpur,Lohawat,Sadri,General (Woman)
Jodhpur,Lohawat,Shaitansingh Nagar,General (Woman)
Jodhpur,Lohawat,Vishnunagar,SC (Woman)
Kota,Sangod,Mandap,OBC
Kota,Sangod,Mandita,OBC
Kota,Sangod,Mandita,SC
Kota,Sangod,Moikala,SC
Kota,Sangod,Moikala,ST
Kota,Sangod,Morukala,OBC (Woman)
Kota,Sangod,Sawanbhado,General
Kota,Sangod,Shyampura,General
Kota,Sangod,Shyampura,OBC
Kota,Sangod,Tohti,SC (Woman)
Kota,Sangod,Vinodkhurd,OBC (Woman)
Jodhpur,Chamu,Bano Ka Bass,General (Woman)
Jodhpur,Chamu,Barnau,General (Woman)
Jodhpur,Chamu,Bhalu Ratangarh,SC (Woman)
Jodhpur,Chamu,Chamu,General (Woman)
Jodhpur,Chamu,Dariya,General (Woman)
Jodhpur,Chamu,Devania,General (Woman)
Jodhpur,Chamu,Devatu,General
Jodhpur,Chamu,Gilacore,General
Jodhpur,Chamu,Godelai,OBC
Jodhpur,Chamu,Gopalpura,SC
Jodhpur,Chamu,Laudata Haridasot,OBC
Jodhpur,Chamu,Lodta Achlavata,OBC
Jodhpur,Chamu,Maa Sati Nagar,SC (Woman)
Jodhpur,Chamu,Nathdau,General
Jodhpur,Chamu,Pandito Ka Bass,OBC (Woman)
Jodhpur,Chamu,Prahlad Pura,General (Woman)
Jodhpur,Chamu,Raj Sagar,ST
Jodhpur,Chamu,Ramsar,OBC (Woman)
Jodhpur,Chamu,Sukh Mandla,General
Jodhpur,Chamu,Thadiya,SC
Kota,Sultanpur,Amarpura,SC (Woman)
Karauli,Mandrayal,Bahadarpur,OBC
Kota,Sultanpur,Badod,ST
Kota,Sultanpur,Bamori,OBC
Kota,Sultanpur,Bamori,General
Kota,Sultanpur,Bamori,SC
Kota,Sultanpur,Bamori,ST
Kota,Sultanpur,Banethia,ST
Kota,Sultanpur,Banethia,General
Kota,Sultanpur,Bhandaheda,OBC
Kota,Sultanpur,Bhandaheda,ST
Kota,Sultanpur,Bhonra,General
Kota,Sultanpur,Bhonra,OBC
Karauli,Mandrayal,Batda,General
Karauli,Mandrayal,Bhankari,ST
Karauli,Mandrayal,Bugdar,SC (Woman)
Karauli,Mandrayal,Chandelipura,General
Kota,Sultanpur,Bhonra,ST
Kota,Sultanpur,Bislai,ST
Kota,Sultanpur,Bislai,OBC
Kota,Sultanpur,Bislai,General
Kota,Sultanpur,Budhadeet,OBC
Kota,Sultanpur,Chomamaliyan,ST
Kota,Sultanpur,Deegod,ST
Kota,Sultanpur,Dungarjya,SC
Kota,Sultanpur,Gadhepan,OBC (Woman)
Karauli,Mandrayal,Dhargama,General (Woman)
Karauli,Mandrayal,Dhoreta,General (Woman)
Kota,Sultanpur,Jalimpura,SC
Kota,Sultanpur,Jhadgaon,OBC
Kota,Sultanpur,Jhadgaon,ST
Kota,Sultanpur,Kherli Tavran,General
Kota,Sultanpur,Kherli Tavran,OBC
Kota,Sultanpur,Kherula,ST
Karauli,Mandrayal,Gadi Ki Gaon,General
Karauli,Mandrayal,Gurdha,ST (Woman)
Karauli,Mandrayal,Karanpur,SC (Woman)
Karauli,Mandrayal,Kased,ST (Woman)
Karauli,Mandrayal,Langra,ST
Karauli,Mandrayal,Mahajrapura,General (Woman)
Kota,Sultanpur,Kishorpura,ST
Kota,Sultanpur,Kishorpura,General
Kota,Sultanpur,Kishorpura,OBC
Kota,Sultanpur,Kotada Deep Singh,SC
Kota,Sultanpur,Kotsuva,OBC
Kota,Sultanpur,Kotsuva,ST
Kota,Sultanpur,Kotsuva,General
Kota,Sultanpur,Lakhsanija,ST
Karauli,Mandrayal,Mandrayal,SC
Karauli,Mandrayal,Mongepura,ST
Karauli,Mandrayal,Nanpur,ST (Woman)
Karauli,Mandrayal,Neendar,SC
Karauli,Mandrayal,Oond,General
Kota,Sultanpur,Madanpura,OBC
Kota,Sultanpur,Madanpura,ST
Kota,Sultanpur,Mandawara,SC
Kota,Sultanpur,Morpa,ST
Kota,Sultanpur,Morpa,General
Kota,Sultanpur,Morpa,OBC
Kota,Sultanpur,Mundla,OBC
Kota,Sultanpur,Mundla,ST
Kota,Sultanpur,Mundla,SC
Kota,Sultanpur,Mundla,General
Karauli,Mandrayal,Pancholi,General (Woman)
Karauli,Mandrayal,Rahir,General (Woman)
Karauli,Mandrayal,Ranipura,General
Kota,Sultanpur,Nimoda,ST
Kota,Sultanpur,Notada,General
Kota,Sultanpur,Notada,OBC
Kota,Sultanpur,Polaikalan,General
Kota,Sultanpur,Polaikalan,ST
Kota,Sultanpur,Rail Gaon,SC
Kota,Sultanpur,Sarola,OBC
Jodhpur,Bilara,Bala,OBC
Karauli,Mandrayal,Rodhai,General (Woman)
Karauli,Mandrayal,Shyampur (R),SC
Karauli,Mandrayal,Toda,General (Woman)
Karauli,Nadoti,Badagaon,General (Woman)
Kota,Sultanpur,Sarola,General
Kota,Sultanpur,Simaliya,SC
Kota,Sultanpur,Sultanur,General
Jodhpur,Bilara,Beejasani,General (Woman)
Jodhpur,Bilara,Beenavas,SC
Jodhpur,Bilara,Berna,SC (Woman)
Jodhpur,Bilara,Bhavi,General
Karauli,Nadoti,Badarajpur,General (Woman)
Karauli,Nadoti,Bagor,SC (Woman)
Karauli,Nadoti,Bardala,ST
Karauli,Nadoti,Bheelpada,OBC (Woman)
Kota,Sultanpur,Sultanur,OBC
Kota,Sultanpur,Takarwada,OBC
Kota,Sultanpur,Takarwada,General
Kota,Sultanpur,Toran,SC
Kota,Ladpura,Aarampura,SC (Woman)
Jodhpur,Bilara,Binjvadiya,SC
Jodhpur,Bilara,Chandelav,General (Woman)
Jodhpur,Bilara,Ghanamagra,OBC (Woman)
Jodhpur,Bilara,Hariadhana,SC
Jodhpur,Bilara,Hariyada,General (Woman)
Jodhpur,Bilara,Hungaon Kalan,General
Jodhpur,Bilara,Jaswantpura,OBC (Woman)
Jodhpur,Bilara,Jetivas,General
Karauli,Nadoti,Chiravanda,OBC
Karauli,Nadoti,Dalpura,General (Woman)
Karauli,Nadoti,Dhariya,General
Karauli,Nadoti,Dholeta,SC
Kota,Ladpura,Alniya,General (Woman)
Kota,Ladpura,Arandkheda,General (Woman)
Kota,Ladpura,Baniyani,General
Kota,Ladpura,Bhanwariya,General
Jodhpur,Bilara,Jhak,General (Woman)
Jodhpur,Bilara,Kalauna,General (Woman)
Jodhpur,Bilara,Kapreda,General (Woman)
Jodhpur,Bilara,Khariya Mithapur,OBC (Woman)
Jodhpur,Bilara,Khejdla,General
Jodhpur,Bilara,Lamba,General
Jodhpur,Bilara,Malkosni,SC (Woman)
Jodhpur,Bilara,Olvi,OBC
Karauli,Nadoti,Gadhkheda,General
Karauli,Nadoti,Gadhmora,General
Karauli,Nadoti,Gudachandraji,General (Woman)
Kota,Ladpura,Bheempura,ST
Kota,Ladpura,Borabas,OBC
Kota,Ladpura,Dolya,OBC
Kota,Ladpura,Gandifali,ST (Woman)
Kota,Ladpura,Godlyahedi,SC
Kota,Ladpura,Jakhoda,OBC (Woman)
Jodhpur,Bilara,Padasla Kalan,General
Jodhpur,Bilara,Patel Nagar,General (Woman)
Jodhpur,Bilara,Pichyak,General
Jodhpur,Bilara,Ramasani,General (Woman)
Jodhpur,Bilara,Ransigaon,General
Jodhpur,Bilara,Ravar,General (Woman)
Jodhpur,Bilara,Sambadiya,SC (Woman)
Karauli,Nadoti,Jeetkipur,SC
Karauli,Nadoti,Kema,General (Woman)
Karauli,Nadoti,Kemla,General (Woman)
Kota,Ladpura,Kalyakhedi,General (Woman)
Kota,Ladpura,Kasar,ST
Kota,Ladpura,Khedarsulpur,General
Kota,Ladpura,Kishanpura Takiya,General
Jodhpur,Bilara,Sindhi Nagar,OBC
Jodhpur,Bilara,Udliyavas,SC
Karauli,Nadoti,Kemri,General
Karauli,Nadoti,Kunjela,ST (Woman)
Karauli,Nadoti,Mendkapura,General (Woman)
Karauli,Nadoti,Nadoti,SC
Kota,Ladpura,Kolana Laxmipura,General (Woman)
Kota,Ladpura,Kolana Laxmipura,OBC (Woman)
Kota,Ladpura,Manasgaon,SC
Kota,Ladpura,Mandaliya,General
Kota,Ladpura,Mandana,ST (Woman)
Karauli,Nadoti,Palanpur,SC (Woman)
Karauli,Nadoti,Rajaheda,General
Karauli,Nadoti,Ratnavata,General (Woman)
Karauli,Nadoti,Raysna,ST (Woman)
Karauli,Nadoti,Ronsi,ST
Kota,Kherabad,Alod,SC
Kota,Ladpura,Mawasa,General (Woman)
Kota,Ladpura,Rangpur,General (Woman)
Kota,Ladpura,Tather,SC (Woman)
Jodhpur,Balesar,Agolai,General (Woman)
Karauli,Nadoti,Sahar,General
Karauli,Nadoti,Salawad,ST
Karauli,Nadoti,Sop,ST (Woman)
Kota,Kherabad,Arniyakalan,General (Woman)
Kota,Kherabad,Askali,General
Jodhpur,Balesar,Balesar Durgavata,General (Woman)
Jodhpur,Balesar,Balesar Satta,General
Jodhpur,Balesar,Bastava Mataji,SC (Woman)
Jodhpur,Balesar,Bastva,OBC
Jodhpur,Balesar,Bavrli,General
Jodhpur,Balesar,Belwa,General
Jodhpur,Balesar,Belwa,OBC
Jodhpur,Balesar,Belwa Ranaji,General (Woman)
Jodhpur,Balesar,Bhandu Charanan,ST
Karauli,Sapotra,Amargarh,General (Woman)
Karauli,Nadoti,Talchida,SC (Woman)
Karauli,Nadoti,Tesgaon,General
Karauli,Nadoti,Timawa,ST
Kota,Kherabad,Badoliya Kalan,SC
Kota,Kherabad,Buddhkhan,SC (Woman)
Kota,Kherabad,Chechat,OBC (Woman)
Jodhpur,Balesar,Bhandu Jati,OBC
Karauli,Sapotra,Amarwad,ST (Woman)
Kota,Kherabad,Devlikalan,General (Woman)
Kota,Kherabad,Devlikhurd,General
Kota,Kherabad,Dharnavad,General (Woman)
Kota,Kherabad,Gadiya,SC (Woman)
Jodhpur,Balesar,Bhatelai Purohitan,General
Jodhpur,Balesar,Birai,OBC (Woman)
Jodhpur,Balesar,Chanchalwa,OBC
Jodhpur,Balesar,Chidwai,OBC
Jodhpur,Balesar,Devgarh,SC
Jodhpur,Balesar,Devnagar,General
Jodhpur,Balesar,Dhadhinya Bhayala,OBC
Karauli,Sapotra,Bagida,ST
Karauli,Sapotra,Baloti,General (Woman)
Kota,Kherabad,Ghatoli,ST (Woman)
Jodhpur,Balesar,Dhandhiya Sasan,General (Woman)
Jodhpur,Balesar,Duda Bera,SC
Jodhpur,Balesar,Duggar,General (Woman)
Jodhpur,Balesar,Gajnavas,OBC (Woman)
Jodhpur,Balesar,Gopalsar,General
Jodhpur,Balesar,Hunwatnagar,OBC
Jodhpur,Balesar,Jaitsar,SC
Jodhpur,Balesar,Jaitsar,SC (Woman)
Jodhpur,Balesar,Jalandharnagar,OBC (Woman)
Jodhpur,Balesar,Jinjinyala Kala,SC
Jodhpur,Balesar,Judiya,OBC (Woman)
Jodhpur,Balesar,Khariberi,OBC (Woman)
Karauli,Sapotra,Banjana,General (Woman)
Karauli,Sapotra,Bapoti,General (Woman)
Karauli,Sapotra,Baroda,SC
Kota,Kherabad,Goyanda,General (Woman)
Kota,Kherabad,Hathiyakhedi,General (Woman)
Kota,Kherabad,Heriya Khedi,General (Woman)
Kota,Kherabad,Julmi,SC (Woman)
Jodhpur,Balesar,Khonri,OBC (Woman)
Jodhpur,Balesar,Khudiyala,General (Woman)
Jodhpur,Balesar,Kui Inda,General
Jodhpur,Balesar,Kui Jodha,SC (Woman)
Jodhpur,Balesar,Nimbi Ka Gaon,General (Woman)
Jodhpur,Balesar,Rawalgarh,General (Woman)
Jodhpur,Balesar,Sihanda,General
Jodhpur,Balesar,Udayasar,OBC (Woman)
Jodhpur,Balesar,Utambar,OBC
Jodhpur,Balesar,Ziyaberi,ST (Woman)
Karauli,Sapotra,Bhartun,SC (Woman)
Karauli,Sapotra,Bukna,General (Woman)
Karauli,Sapotra,Choda Gaon,General (Woman)
Kota,Kherabad,Khairabad,OBC
Kota,Kherabad,Khedarudha,ST
Kota,Kherabad,Khedli,General
Kota,Kherabad,Khimach,ST
Karauli,Sapotra,Dabra,ST
Karauli,Sapotra,Dikolikalan,General
Karauli,Sapotra,Dolatpura,General (Woman)
Kota,Kherabad,Kudayala,General (Woman)
Kota,Kherabad,Kukda Khurd,General
Karauli,Sapotra,Ekat,General
Karauli,Sapotra,Gajjupura,SC
Karauli,Sapotra,Gothra,SC (Woman)
Karauli,Sapotra,Hadoti,General
Kota,Kherabad,Kumbhkot,General
Kota,Kherabad,Lakhariya,General
Kota,Kherabad,Laxmipura,General
Kota,Kherabad,Madanpura,OBC (Woman)
Kota,Kherabad,Manda,General (Woman)
Karauli,Sapotra,Hariya Ka Mandir,ST
Karauli,Sapotra,Inayati,General
Karauli,Sapotra,Jakhoda,SC (Woman)
Karauli,Sapotra,Jeerota,General
Kota,Kherabad,Modak Gaon,General (Woman)
Kota,Kherabad,Pipakhedi,SC (Woman)
Kota,Kherabad,Pipalda,SC
Kota,Kherabad,Richhdiya,SC (Woman)
Kota,Kherabad,Saharvada,General
Karauli,Sapotra,Jodli,ST
Kota,Kherabad,Salavadkhurd,General
Kota,Kherabad,Saledakhurd,ST (Woman)
Kota,Kherabad,Satlkhedi,OBC
Karauli,Sapotra,Kachroda,ST (Woman)
Karauli,Sapotra,Kalaguda,General (Woman)
Karauli,Sapotra,Khedla,SC
Karauli,Sapotra,Kudgaon,General
Karauli,Sapotra,Lediya,ST (Woman)
Kota,Kherabad,Suket,SC
Kota,Kherabad,Udpura Modak Station,SC
Karauli,Sapotra,Luloj,ST (Woman)
Karauli,Sapotra,Mahmedpur,OBC
Karauli,Sapotra,Naroli (R),SC (Woman)
Karauli,Sapotra,Narolidog,General (Woman)
Kota,Kherabad,Undawa,General
Karauli,Sapotra,Nibhera,General
Karauli,Sapotra,Odach,ST
Karauli,Sapotra,Salempura,SC
Karauli,Sapotra,Sapotra,General (Woman)
Karauli,Sapotra,Simir (R),General
Kota,Itawa,Ayana,General (Woman)
Kota,Itawa,Ayani,SC
Kota,Itawa,Bagli,General (Woman)
Kota,Itawa,Balupa,General
Kota,Itawa,Bambulikalan,ST
Karauli,Kaurali,Atewa,SC
Kota,Itawa,Binayaka,General
Kota,Itawa,Borda,ST
Kota,Itawa,Dungarli,ST
Karauli,Kaurali,Barkheda,General (Woman)
Karauli,Kaurali,Bijalpur,General (Woman)
Karauli,Kaurali,Chenpurwaria,SC (Woman)
Kota,Itawa,Durjanura,SC (Woman)
Kota,Itawa,Gaita,OBC
Karauli,Kaurali,Gerai,General
Karauli,Kaurali,Gudla,OBC (Woman)
Karauli,Kaurali,Gunesra,General
Kota,Itawa,Ganeshganj,SC
Kota,Itawa,Jalodakhtiyan,General
Kota,Itawa,Jatwara,ST (Woman)
Karauli,Kaurali,Harnagar,ST (Woman)
Karauli,Kaurali,Jahangirpur,General
Karauli,Kaurali,Karsai,ST
Karauli,Kaurali,Kashipura,SC
Kota,Itawa,Jorawarpura,ST
Kota,Itawa,Kaithuda,General
Kota,Itawa,Kakarwada,General (Woman)
Kota,Itawa,Karvada,General
Barmer,Barmer,Bola,General
Karauli,Kaurali,Keladevi,General (Woman)
Karauli,Kaurali,Khohari,General
Karauli,Kaurali,Khubnagar,ST
Karauli,Kaurali,Kodar,General
Kota,Itawa,Khatoli,SC
Kota,Itawa,Khyavda,General
Kota,Itawa,Khyavda,General (Woman)
Kota,Itawa,Lakshmipura,General
Karauli,Kaurali,Kota (Mamchari),General
Karauli,Kaurali,Lohra,SC
Karauli,Kaurali,Mamchari,ST
Kota,Itawa,Luhavad,General (Woman)
Kota,Itawa,Nimola,General (Woman)
Kota,Itawa,Nonera,SC
Kota,Itawa,Pipaldakala,General
Karauli,Kaurali,Mauchi,General (Woman)
Kota,Itawa,Rajopa,General (Woman)
Kota,Itawa,Ranodiya,SC
Kota,Itawa,Sahnanavada,ST
Karauli,Kaurali,Mohali,SC
Karauli,Kaurali,Parita,General (Woman)
Karauli,Kaurali,Patrampura,OBC
Kota,Itawa,Seenota,ST
Kota,Itawa,Talab,General (Woman)
Karauli,Kaurali,Raghuvanshi,General (Woman)
Karauli,Kaurali,Rajor,ST (Woman)
Karauli,Kaurali,Rampura Dhabai,General
Kota,Itawa,Thibri Chambal,SC
Karauli,Kaurali,Rodkala,ST
Karauli,Kaurali,Sasedi,SC (Woman)
Karauli,Kaurali,Sauraiya,General (Woman)
Karauli,Kaurali,Sayapur,ST (Woman)
Karauli,Kaurali,Segarpura,General (Woman)
Karauli,Kaurali,Semarda,SC (Woman)
Karauli,Kaurali,Tulsipura,General (Woman)
Jalore,Sanchore,Dabal,General (Woman)
Jalore,Sanchore,Dhamana,General
Jalore,Sanchore,Hadeter,General
Jalore,Sanchore,Khara,ST
Jalore,Sanchore,Medajagir,SC (Woman)
Jalore,Sanchore,Soothana (R),SC
Jalore,Sanchore,Virol,OBC
Jalore,Sarnau,Bhatip,OBC
Jalore,Sarnau,Kotda,OBC (Woman)
Jalore,Sarnau,Nanol,OBC
Jalore,Sarnau,Pur,SC (Woman)
Jalore,Sarnau,Sevada,General
Jalore,Jalore,Akoli,OBC
Jalore,Jalore,Badanvadi,General (Woman)
Jalore,Jalore,Bagra,ST
Jalore,Jalore,Bakra Road,SC
Jalore,Jalore,Bhagli Sindhlan,SC (Woman)
Jalore,Jalore,Bibalsar,SC
Jalore,Jalore,Chandan,General
Jalore,Jalore,Chura,SC
Jalore,Jalore,Debavas,General (Woman)
Jalore,Jalore,Dechu,General (Woman)
Jalore,Jalore,Devki,SC (Woman)
Jalore,Jalore,Digaon,ST
Jalore,Jalore,Dudsi,General (Woman)
Jalore,Jalore,Godan,General (Woman)
Jalore,Jalore,Leta,General (Woman)
Jalore,Jalore,Leta,OBC (Woman)
Jalore,Jalore,Madgaon,General
Jalore,Jalore,Meda Uperla,General
Jalore,Jalore,Narnavas,General
Jalore,Jalore,Noon,General (Woman)
Jalore,Jalore,Odvada,OBC
Jalore,Jalore,Raipuriya,SC (Woman)
Jalore,Jalore,Revat,ST (Woman)
Jalore,Jalore,Samtipura,General
Jalore,Jalore,Samuja,General (Woman)
Jalore,Jalore,Sankrna,OBC (Woman)
Jalore,Jalore,Santhu,OBC
Jalore,Jalore,Sivana,General
Jalore,Jalore,Siyana,General (Woman)
Jalore,Jalore,Unan,General
Jaisalmer,Sam,Aasutar (R),OBC
Jaisalmer,Sam,Fledi,OBC
Jaisalmer,Sam,Kuchhdi,General
Jaisalmer,Sam,Raimala,General
Jaisalmer,Sam,Siyamber,OBC
Jaisalmer,Sam,Sonu,General
Jalore,Raniwara,Aakhrad,ST (Woman)
Jalore,Raniwara,Ajoder,SC
Jalore,Raniwara,Aladiya,SC
Jalore,Raniwara,Badgaon,General (Woman)
Jalore,Raniwara,Bamanwara,SC
Jalore,Raniwara,Chatvada,General
Jalore,Raniwara,Chitrodi,OBC
Jalore,Raniwara,Daipur,General (Woman)
Jalore,Raniwara,Dantwada,OBC (Woman)
Jalore,Raniwara,Dhamsin,SC
Jalore,Raniwara,Dhanol,SC (Woman)
Jalore,Raniwara,Dungri,General
Jalore,Raniwara,Gang,General (Woman)
Jalore,Raniwara,Jalara Khurd,General (Woman)
Jalore,Raniwara,Jhakhedi,SC (Woman)
Jalore,Raniwara,Jodvas,SC (Woman)
Jalore,Raniwara,Kagmala,General
Jalore,Raniwara,Kerda,General
Jalore,Raniwara,Kervada,General
Jalore,Raniwara,Kodka,General (Woman)
Jalore,Raniwara,Kuda,General (Woman)
Jalore,Raniwara,Maitrivada,General (Woman)
Jalore,Raniwara,Malvada,General
Jalore,Raniwara,Meda,General (Woman)
Jalore,Raniwara,Rampura (R),ST
Jalore,Raniwara,Ranivada Kala,ST (Woman)
Jalore,Raniwara,Ranivada Khurd,OBC (Woman)
Jalore,Raniwara,Ratanpur,General (Woman)
Jalore,Raniwara,Silasan,OBC
Jalore,Raniwara,Surajvada,General
Jalore,Raniwara,Tavidar (R),ST
Jalore,Raniwara,Vandhar,ST
Jaisalmer,Sankda,Barath Ka Gaon,General
Jaisalmer,Sankda,Jhalariya,General
Jaisalmer,Sankda,Loharki,General
Jaisalmer,Sankda,Ramdevra,General
Jaisalmer,Sankda,Sankda,General
Jalore,Sayla,Aalvada,OBC (Woman)
Jalore,Sayla,Aanvloj,General
Jalore,Sayla,Alana,SC
Jalore,Sayla,Alasan,SC (Woman)
Jalore,Sayla,Asana,General
Jalore,Sayla,Babtra,General
Jalore,Sayla,Bairath,General
Jalore,Sayla,Bakra,General
Jalore,Sayla,Balera,SC
Jalore,Sayla,Balwada,General (Woman)
Jalore,Sayla,Bhundwa,General
Jalore,Sayla,Bishangarh,General
Jalore,Sayla,Chourau,General
Jalore,Sayla,Dabali,OBC
Jalore,Sayla,Dadal,OBC (Woman)
Jalore,Sayla,Dangra,OBC
Jalore,Sayla,Detakla,ST
Jalore,Sayla,Jalampura,OBC
Jalore,Sayla,Jivana,General
Jalore,Sayla,Keshavna,General (Woman)
Jalore,Sayla,Khetlavas,General
Jalore,Sayla,Komta,General (Woman)
Jalore,Sayla,Mandvla,SC
Jalore,Sayla,Manglva,ST
Jalore,Sayla,Narsana,General (Woman)
Jalore,Sayla,Otvala,SC
Jalore,Sayla,Panthedi,OBC (Woman)
Jalore,Sayla,Poshana,SC (Woman)
Jalore,Sayla,Revatda,SC (Woman)
Jalore,Sayla,Sangana,General
Jalore,Sayla,Sanphada,General
Jalore,Sayla,Sayala,General (Woman)
Jalore,Sayla,Sirana,OBC
Jalore,Sayla,Surana,General (Woman)
Jalore,Sayla,Tadwa,ST (Woman)
Jalore,Sayla,Taliyana,SC
Jalore,Sayla,Teja Ki Beri,General (Woman)
Jalore,Sayla,Tikhi,General (Woman)
Jalore,Sayla,Tiloda,OBC (Woman)
Jalore,Sayla,Tura,General (Woman)
Jalore,Sayla,Ummedabad,SC (Woman)
Jalore,Sayla,Unandi,General (Woman)
Jalore,Sayla,Veerana,SC (Woman)
Jalore,Sayla,Vishala,ST (Woman)
Jhalawar,Bhavani Mandi,Aankkhedi,OBC (Woman)
Jhalawar,Bhavani Mandi,Alava,SC (Woman)
Jhalawar,Bhavani Mandi,Avar,General
Jhalawar,Bhavani Mandi,Avlikala,SC
Jhalawar,Bhavani Mandi,Bhaisani,General (Woman)
Jhalawar,Bhavani Mandi,Bhilwada,OBC (Woman)
Jhalawar,Bhavani Mandi,Ganeshpura,General (Woman)
Jhalawar,Bhavani Mandi,Ghatonda,SC
Jhalawar,Bhavani Mandi,Guda,General
Jhalawar,Bhavani Mandi,Guradiya Kalan,General (Woman)
Jhalawar,Bhavani Mandi,Guradiya Mana,SC (Woman)
Jhalawar,Bhavani Mandi,Gurdiya Joga,General
Jhalawar,Bhavani Mandi,Keravan,OBC
Jhalawar,Bhavani Mandi,Khonkhriyakhurg,General (Woman)
Jhalawar,Bhavani Mandi,Kundikheda,General (Woman)
Jhalawar,Bhavani Mandi,Mishroli,General
Jhalawar,Bhavani Mandi,Mogra,OBC
Jhalawar,Bhavani Mandi,Naharghatta,OBC (Woman)
Jhalawar,Bhavani Mandi,Nayankheda,General
Jhalawar,Bhavani Mandi,Pagariya,SC
Jhalawar,Bhavani Mandi,Pipliya,ST
Jhalawar,Bhavani Mandi,Sarodh,OBC
Jhalawar,Bhavani Mandi,Shri Chhatrpura,SC (Woman)
Jhalawar,Bhavani Mandi,Sihpur,General (Woman)
Jhalawar,Bhavani Mandi,Silehgarh,General
Jhalawar,Bhavani Mandi,Suliya,General
Jhalawar,Bhavani Mandi,Thikriya,General (Woman)
Jhalawar,Pidawa,Banore,OBC (Woman)
Jhalawar,Pidawa,Bolia Bujurg,ST
Jhalawar,Pidawa,Chchhlav,ST (Woman)
Jhalawar,Pidawa,Dabla Bhoj,General
Jhalawar,Pidawa,Danta,General (Woman)
Jhalawar,Pidawa,Dhabla Khinchi,General (Woman)
Jhalawar,Pidawa,Dhroniya,General
Jhalawar,Pidawa,Divalkheda,General
Jhalawar,Pidawa,Dola,General (Woman)
Jhalawar,Pidawa,Dubliya,OBC
Jhalawar,Pidawa,Fatehgarh,General (Woman)
Jhalawar,Pidawa,Gadiya,General (Woman)
Jhalawar,Pidawa,Gelani,SC
Jhalawar,Pidawa,Govindpura,SC (Woman)
Jhalawar,Pidawa,Hemda,General (Woman)
Jhalawar,Pidawa,Hernavda Gaja,General
Jodhpur,Aau,Aau,SC
Jhalawar,Pidawa,Himmatgarh,General (Woman)
Jhalawar,Pidawa,Kadodiya,OBC (Woman)
Jhalawar,Pidawa,Kalitlai,SC (Woman)
Jhalawar,Pidawa,Kanvadi,ST
Jhalawar,Pidawa,Kharpakalan,OBC (Woman)
Jodhpur,Aau,Barsingo Ka Bass,OBC (Woman)
Jodhpur,Aau,Denok,General (Woman)
Jodhpur,Aau,Gorchiya Ka Bera,General
Jodhpur,Aau,Govindnagar,SC (Woman)
Jodhpur,Aau,Hajisagar,OBC
Jodhpur,Aau,Indo Ka Bass,General
Jodhpur,Aau,Kerala,General (Woman)
Jodhpur,Aau,Kharia,OBC
Jodhpur,Aau,Moriya,OBC (Woman)
Jodhpur,Aau,Munjasar,OBC (Woman)
Jodhpur,Aau,Palina,General (Woman)
Jodhpur,Aau,Riddamsar,General
Jodhpur,Aau,Saranpura,General (Woman)
Jodhpur,Aau,Shri Krishna Nagar,General (Woman)
Jhalawar,Pidawa,Kherana,OBC (Woman)
Jhalawar,Pidawa,Kotdi,OBC
Jhalawar,Pidawa,Magispur,SC
Jhalawar,Bakani,Agriya,General
Jhalawar,Dug,Bardiya Birji,General (Woman)
Jaisalmer,Mohangarh,Kathodi,General
Jodhpur,Aau,Shri Laxmannagar,General
Jhalawar,Pidawa,Mathaniya,General (Woman)
Jhalawar,Pidawa,Nolai,General
Jhalawar,Pidawa,Odiyakhedi,General (Woman)
Jhalawar,Pidawa,Osav,SC (Woman)
Jhalawar,Pidawa,Raipur,General
Jhalawar,Bakani,Badai,OBC (Woman)
Jhalawar,Bakani,Badbad,General (Woman)
Jhalawar,Bakani,Bakani,SC
Jhalawar,Dug,Chada,General (Woman)
Jhalawar,Dug,Dag,General (Woman)
Jhalawar,Dug,Devgarh,SC
Jhalawar,Dug,Dhaturiya,OBC (Woman)
Jhalawar,Pidawa,Rampuriya,General
Jhalawar,Pidawa,Remayaldalpat,General (Woman)
Jhalawar,Pidawa,Saimla,General
Jhalawar,Pidawa,Saimli Kham,General
Jhalawar,Bakani,Berkheda Kalan,General
Jhalawar,Bakani,Devanagar,SC
Jhalawar,Bakani,Devri,General (Woman)
Jhalawar,Bakani,Gervada,General (Woman)
Jhalawar,Bakani,Guradkhenda,General (Woman)
Jhalawar,Dug,Dobda,General (Woman)
Jhalawar,Dug,Dodi,General
Jhalawar,Dug,Dudhaliya,General
Jhalawar,Dug,Gangdhar,OBC
Jhalawar,Pidawa,Salotiya,General
Jhalawar,Pidawa,Salriya,OBC
Jhalawar,Pidawa,Samdiya,SC
Jhalawar,Pidawa,Sangriya,General (Woman)
Jhalawar,Pidawa,Serkhedi,OBC
Jhalawar,Bakani,Jhijhniya,General
Jhalawar,Bakani,Jhikdiya,General (Woman)
Jhalawar,Bakani,Keralgaon,OBC (Woman)
Jhalawar,Dug,Guradiya Jhala,SC
Jhalawar,Dug,Harnavda,OBC
Jhalawar,Dug,Jagdishpura,SC (Woman)
Jhalawar,Dug,Kchnara,General
