district,block,elex_gp,lgd_gp,lgd_gp_code,match_distance,gp_match_type,key_2010
Maharajganj,Mithoura,Dharampur,Dharmauli,76562,0.19576719576719587,fuzzy,up2010__row49188
Maharajganj,Nautanwa,Amhawa,Amahwa,76622,0.05555555555555556,fuzzy,up2010__row49270
Maharajganj,Nautanwa,Ramgarhwa,Amahwa,76622,0.11111111111111122,fuzzy,up2010__row49264
Maharajganj,Nautanwa,Nipaniya,Nipania,76675,0.04166666666666672,fuzzy,up2010__row18851
Maharajganj,Nautanwa,Nauniya,Nipania,76675,0.19047619047619044,fuzzy,up2010__row19286
Maharajganj,Nichlaul,Bharwaliya,Bharwaliya,76719,0,exact,up2010__row26583
Maharajganj,Nichlaul,Baitwalia,Bharwaliya,76719,0.1740740740740741,fuzzy,up2010__row25792
Maharajganj,Nichlaul,Kaima,Kaima,76739,0,exact,up2010__row49240
Maharajganj,Nichlaul,Kanmiswa,Kaima,76739,0.19166666666666676,fuzzy,up2010__row5391
Maharajganj,Paniyara,Sauraha,Aurahiya,76785,0.130952380952381,fuzzy,up2010__row39677
Maharajganj,Paniyara,Auriya,Aurahiya,76785,0.1666666666666667,fuzzy,up2010__row4891
Maharajganj,Paniyara,Baida,Baida,76789,0,exact,up2010__row25800
Maharajganj,Paniyara,Basdila,Baida,76789,0.16190476190476197,fuzzy,up2010__row24064
Maharajganj,Paniyara,Jaadar,Jadar,76809,0.12222222222222213,fuzzy,up2010__row12799
Maharajganj,Paniyara,Jardia,Jadar,76809,0.15555555555555564,fuzzy,up2010__row13209
Maharajganj,Partawal,Mahdeva,Mahadeva,76888,0.13690476190476192,fuzzy,up2010__row28957
Maharajganj,Partawal,Mahmadha,Mahadeva,76888,0.1666666666666667,fuzzy,up2010__row28998
Maharajganj,Siswa Bazar,Gaura,Gaura,77006,0,exact,up2010__row10748
Maharajganj,Siswa Bazar,Gauri,Gaura,77006,0.13333333333333336,fuzzy,up2010__row49198
Maharajganj,Siswa Bazar,Ranipur,Ranipur,77040,0,exact,up2010__row32261
Maharajganj,Siswa Bazar,Raipur,Ranipur,77040,0.04761904761904765,fuzzy,up2010__row49199
Mahoba,Charkhari,Baari,Bari,77066,0.06666666666666678,fuzzy,up2010__row1486
Mahoba,Charkhari,Behari,Bari,77066,0.11111111111111122,fuzzy,up2010__row440
Mahoba,Kabrai,Barabai,Barbai,77165,0.10317460317460315,fuzzy,up2010__row23549
Mahoba,Kabrai,Barbhauli,Barbai,77165,0.11111111111111122,fuzzy,up2010__row23553
Mahoba,Kabrai,Chichara,Chichara,77175,0,exact,up2010__row11818
Mahoba,Kabrai,Chikhara,Chichara,77175,0.08333333333333338,fuzzy,up2010__row12383
Mahoba,Kabrai,Kaharā,Kahara,77188,0,exact,up2010__row6310
Mahoba,Kabrai,Pahara,Kahara,77188,0.11111111111111106,fuzzy,up2010__row20634
Mainpuri,Barnahal,Addupur,Andupur,77302,0.09523809523809525,fuzzy,up2010__row2184
Mainpuri,Barnahal,Dalupur,Andupur,77302,0.1507936507936509,fuzzy,up2010__row14634
Mainpuri,Bebar,Bara,Bara,77363,0,exact,up2010__row42917
Mainpuri,Bebar,Barauli,Bara,77363,0.142857142857143,fuzzy,up2010__row42901
Mainpuri,Ghiror,Fazilpur,Fazilpur,77449,0,exact,up2010__row22235
Mainpuri,Ghiror,Faizpur,Fazilpur,77449,0.08928571428571432,fuzzy,up2010__row42847
Mainpuri,Kurawli,Bhanpura,Bhanpur,77639,0.04166666666666672,fuzzy,up2010__row26837
Mainpuri,Kurawli,Bishanpur,Bhanpur,77639,0.07407407407407415,fuzzy,up2010__row25050
Mainpuri,Mainpuri,Barauli,Barauli,77694,0,exact,up2010__row23852
Mainpuri,Mainpuri,Asauli,Barauli,77694,0.1507936507936509,fuzzy,up2010__row42822
Mainpuri,Mainpuri,Dharmanagdpuraura,Dharmangadpur Jaurai,77700,0.069607843137255,fuzzy,up2010__row17330
Mainpuri,Mainpuri,Dharmgadpur Nagaria,Dharmangadpur Jaurai,77700,0.15272904483430805,fuzzy,up2010__row17331
Mainpuri,Sultanganj,Simrai,Simarai,77794,0.10317460317460315,fuzzy,up2010__row38018
Mainpuri,Sultanganj,Sara,Simarai,77794,0.142857142857143,fuzzy,up2010__row37468
Mau,Dohrighat,Bahadurpur,Bahadur Pur,78346,0.03030303030303033,fuzzy,up2010__row24413
Mau,Dohrighat,Bhairaupur,Bahadur Pur,78346,0.18653198653198652,fuzzy,up2010__row27349
Mau,Dohrighat,Nurullahpur,Nasrullahpur,78388,0.13585858585858596,fuzzy,up2010__row19005
Mau,Dohrighat,Rasulpur,Nasrullahpur,78388,0.17361111111111122,fuzzy,up2010__row31833
Mau,Ghosi,Dharouli,Dharauli,78496,0.08333333333333338,fuzzy,up2010__row49564
Mau,Ghosi,Barauli,Dharauli,78496,0.130952380952381,fuzzy,up2010__row23875
Mau,Kopaganj,Daari,Adari,78545,0.06666666666666678,fuzzy,up2010__row14614
Mau,Kopaganj,Adari Dehat,Adari,78545,0.18181818181818185,fuzzy,up2010__row2172
Mau,Kopaganj,Para,Bara,78549,0.1666666666666667,fuzzy,up2010__row20808
Mau,Kopaganj,Wara,Bara,78549,0.1666666666666667,fuzzy,up2010__row34596
Mau,Muhammadabad,Bandi Kala,Bandi Kala,78618,0,exact,up2010__row23214
Mau,Muhammadabad,Bhāṇṭīkalā,Bandi Kala,78618,0.13333333333333336,fuzzy,up2010__row49665
Mau,Muhammadabad,BandiGhat,Bandighat,78619,0,exact,up2010__row49650
Mau,Muhammadabad,Bardiha,Bandighat,78619,0.1587301587301588,fuzzy,up2010__row23497
Mau,Muhammadabad,Saidpur,Saidpur,78667,0,exact,up2010__row39281
Mau,Muhammadabad,Validpur,Saidpur,78667,0.130952380952381,fuzzy,up2010__row49676
Mau,Pardha,Harpur,Harpur,78694,0,exact,up2010__row40060
Mau,Pardha,Hardaspur,Harpur,78694,0.11111111111111122,fuzzy,up2010__row39954
Mau,Pardha,Bahripur,Harpur,78694,0.1388888888888889,fuzzy,up2010__row24318
Mau,Pardha,Inderpur,Khnderaypur,78700,0.16287878787878796,fuzzy,up2010__row3830
Mau,Pardha,Khandehraipur,Khnderaypur,78700,0.1905594405594406,fuzzy,up2010__row8299
Mau,Pardha,Tajipur,Tajpur,78726,0.04761904761904765,fuzzy,up2010__row15236
Mau,Pardha,Tajpur Patila,Tajpur,78726,0.1794871794871795,fuzzy,up2010__row15227
Mau,Pardha,Manpur,Umapur,78728,0.11111111111111106,fuzzy,up2010__row29610
Mau,Pardha,Umapar,Umapur,78728,0.11111111111111106,fuzzy,up2010__row4454
Mau,Ranipur,Amarhaṭ,Amarhat,78732,0,exact,up2010__row49608
Mau,Ranipur,Amrihan,Amarhat,78732,0.19047619047619044,fuzzy,up2010__row2543
Mau,Ranipur,Mirzapur,Mirzapur,78782,0,exact,up2010__row29846
Mau,Ranipur,Mirzapur Alipur,Mirzapur,78782,0.15555555555555564,fuzzy,up2010__row29853
Meerut,Machhra,Etamaadpur,Atmadpur,79036,0.10833333333333345,fuzzy,up2010__row4683
Meerut,Machhra,Amarpur,Atmadpur,79036,0.130952380952381,fuzzy,up2010__row2419
Meerut,Parikshitgarh,Gesupur Uttari,Gesupur Shumali,79159,0.1603174603174604,fuzzy,up2010__row10246
Meerut,Parikshitgarh,Gesupur Dakshini,Gesupur Shumali,79159,0.19166666666666676,fuzzy,up2010__row10247
Meerut,Rajpura,Sadharanpur,Sadharanpur,79226,0,exact,up2010__row37541
Meerut,Rajpura,Salarpur,Sadharanpur,79226,0.16287878787878796,fuzzy,up2010__row37596
Meerut,Rajpura,Sisauli,Sial,79229,0.142857142857143,fuzzy,up2010__row38334
Meerut,Rajpura,Syal,Sial,79229,0.1666666666666667,fuzzy,up2010__row39700
Mirzapur,Chhaanbe,Bhilgaur,Bhilgaur,79359,0,exact,up2010__row360
Mirzapur,Chhaanbe,Bhillaura,Bhilgaur,79359,0.11574074074074082,fuzzy,up2010__row352
Mirzapur,Chhaanbe,Gaura,Gaura,79376,0,exact,up2010__row318
Mirzapur,Chhaanbe,Gonaoura,Gaura,79376,0.12500000000000006,fuzzy,up2010__row10401
Mirzapur,Chhaanbe,Sikara Kala,Sikara Kala,79418,0,exact,up2010__row37764
Mirzapur,Chhaanbe,Bihsara Kala,Sikara Kala,79418,0.1191919191919192,fuzzy,up2010__row25091
Mirzapur,Lalganj,Duarkhurd,Dubar Khurd,79646,0.06060606060606061,fuzzy,up2010__row16581
Mirzapur,Lalganj,Tenduak Hurd,Dubar Khurd,79646,0.18097643097643099,fuzzy,up2010__row15638
Mirzapur,Narayanpur,Hansapur,Hasapur,79841,0.04166666666666672,fuzzy,up2010__row51459
Mirzapur,Narayanpur,Shahpur,Hasapur,79841,0.17857142857142858,fuzzy,up2010__row35476
Mirzapur,Narayanpur,Mirapur,Mirapur,79853,0,exact,up2010__row51465
Mirzapur,Narayanpur,Ibrapur,Mirapur,79853,0.09523809523809525,fuzzy,up2010__row51456
Mirzapur,Narayanpur,Rasulpur,Rasulpur,79877,0,exact,up2010__row31841
Mirzapur,Narayanpur,Rajupur,Rasulpur,79877,0.130952380952381,fuzzy,up2010__row51453
Mirzapur,Narayanpur,Shivpur,Shivpur,79886,0,exact,up2010__row51432
Mirzapur,Narayanpur,Shripur,Shivpur,79886,0.09523809523809525,fuzzy,up2010__row51438
Mirzapur,Pahadi,Gahira,Gahira,79910,0,exact,up2010__row51411
Mirzapur,Pahadi,Dadhiram,Gahira,79910,0.18055555555555555,fuzzy,up2010__row16220
Mirzapur,Pahadi,Madhopur,Madhopur,79919,0,exact,up2010__row51414
Mirzapur,Pahadi,Manojpur,Madhopur,79919,0.1666666666666667,fuzzy,up2010__row51409
Mirzapur,Seekhar,Bataua,Bataua,80063,0,exact,up2010__row1482
Mirzapur,Seeti,Bhatauli,Bataua,80063,0.18055555555555555,fuzzy,up2010__row26272
Mirzapur,Seekhar,Vidapur,Bidapur,80064,0.09523809523809525,fuzzy,up2010__row455
Mirzapur,Seeti,Birpur,Bidapur,80064,0.1507936507936509,fuzzy,up2010__row51296
Mirzapur,Seekhar,Vitthalpur,Biththalpur,80065,0.13097643097643102,fuzzy,up2010__row34745
Mirzapur,Seeti,Birshahpur,Biththalpur,80065,0.19924242424242428,fuzzy,up2010__row25190
Mirzapur,Seekhar,Chhitakpur,Chhitakpur,80066,0,exact,up2010__row140
Mirzapur,Seeti,Chheetpur,Chhitakpur,80066,0.1740740740740741,fuzzy,up2010__row12453
Mirzapur,Seeti,Chitaunpur,Chhitakpur,80066,0.17500000000000002,fuzzy,up2010__row11856
Mirzapur,Seekhar,Dhaneta,Dhanaita,80067,0.18650793650793648,fuzzy,up2010__row601
Mirzapur,Seeti,Dhanipatti,Dhanaita,80067,0.1892857142857144,fuzzy,up2010__row51280
Mirzapur,Seeti,Mahewa,Katherwa,80073,0.18055555555555555,fuzzy,up2010__row51286
Mirzapur,Seeti,Katran,Katherwa,80073,0.18055555555555555,fuzzy,up2010__row5330
Mirzapur,Seekhar,Khair,Khaira,80075,0.05555555555555556,fuzzy,up2010__row856
Mirzapur,Seeti,Kharhara,Khaira,80075,0.18055555555555555,fuzzy,up2010__row8503
Mirzapur,Seekhar,Khanpur,Khanpur,80076,0,exact,up2010__row8639
Mirzapur,Seeti,Khajuri,Khanpur,80076,0.19047619047619044,fuzzy,up2010__row51275
Mirzapur,Seeti,Kushahan,Kushha,80077,0.1388888888888889,fuzzy,up2010__row7268
Mirzapur,Seekhar,Kushahan,Kushha,80077,0.1388888888888889,fuzzy,up2010__row7269
Mirzapur,Seekhar,Ramgarh Kala,Ramgarh Kala,80086,0,exact,up2010__row32328
Mirzapur,Seeti,Mahuari Kala,Ramgarh Kala,80086,0.16111111111111118,fuzzy,up2010__row51298
Mirzapur,Seekhar,Rudoli,Rudauli,80087,0.1507936507936509,fuzzy,up2010__row33081
Mirzapur,Seeti,Adhauli,Rudauli,80087,0.19047619047619044,fuzzy,up2010__row51277
Muradabad,Bahjoi,Raj Pur,Rajpur,80219,0.04761904761904765,fuzzy,up2010__row32070
Muradabad,Bahjoi,Mirzapur,Rajpur,80219,0.18055555555555555,fuzzy,up2010__row41491
Muradabad,Bilari,Bagpura,Bagpura,80375,0,exact,up2010__row22485
Muradabad,Bilari,Bagrau,Bagpura,80375,0.130952380952381,fuzzy,up2010__row22496
Muradabad,Dingarpur (Kundarki),Takhatpur Hasha,Takhtpur Hasha,80692,0.14126984126984127,fuzzy,up2010__row15077
Muradabad,Dingarpur (Kundarki),Takhtpur allaah,Takhtpur Hasha,80692,0.1420634920634922,fuzzy,up2010__row15076
Muradabad,Muradabad,Wagadpur,Bagadpur,80697,0.08333333333333338,fuzzy,up2010__row650
Muradabad,Muradabad,Agwanpur,Bagadpur,80697,0.1666666666666667,fuzzy,up2010__row1855
Muradabad,Muradabad,Shahpur Mustakam,Shahpur Mustahkam,80736,0.019607843137254888,fuzzy,up2010__row35548
Muradabad,Muradabad,Maura Mustakam,Shahpur Mustahkam,80736,0.14565826330532225,fuzzy,up2010__row31201
Muradabad,Mudhaa Pandey,Karanpur,Karanpur,80774,0,exact,up2010__row41504
Muradabad,Mudhaa Pandey,Govardhanpur,Karanpur,80774,0.18055555555555555,fuzzy,up2010__row10584
Muradabad,Mudhaa Pandey,Sarkada Khas,Sarkara Khas,80806,0.055555555555555705,fuzzy,up2010__row41511
Muradabad,Mudhaa Pandey,Barbara Khas,Sarkara Khas,80806,0.1944444444444444,fuzzy,up2010__row873
Muradabad,Sambhal,Badraula,Bhadraola,80903,0.11574074074074082,fuzzy,up2010__row26367
Muradabad,Sambhal,Bhadwada,Bhadraola,80903,0.19444444444444453,fuzzy,up2010__row26305
Muradabad,Sambhal,Palta,Paltha,80952,0.05555555555555556,fuzzy,up2010__row20546
Muradabad,Sambhal,Pauta,Paltha,80952,0.17777777777777778,fuzzy,up2010__row21847
Muradabad,Thakurdwara,Dulhapur Patti Jat,Dhulapur Patti Jat,80990,0.02777777777777788,fuzzy,up2010__row16573
Muradabad,Thakurdwara,Dulhapur Patti Chauhan,Dhulapur Patti Jat,80990,0.15919612794612809,fuzzy,up2010__row16618
Muzzafarnagar,Budhana,Itawah,Itawa,81107,0.05555555555555556,fuzzy,up2010__row3754
Muzzafarnagar,Budhana,Bitawada,Itawa,81107,0.12500000000000006,fuzzy,up2010__row24908
Muzzafarnagar,Kairana,Jahanpura,Jahanpur,81270,0.037037037037037104,fuzzy,up2010__row13432
Muzzafarnagar,Kairana,JahaAlippur,Jahanpur,81270,0.16287878787878796,fuzzy,up2010__row13403
Muzzafarnagar,Kandla,Matnawali,Matnawali,81315,0,exact,up2010__row28182
Muzzafarnagar,Kandla,Sarnawali,Matnawali,81315,0.14814814814814825,fuzzy,up2010__row36618
Muzzafarnagar,Khatauli,Khanpur,Khaanpur,81356,0.04166666666666672,fuzzy,up2010__row8612
Muzzafarnagar,Khatauli,Ratanpuri,Khaanpur,81356,0.19444444444444453,fuzzy,up2010__row31557
Muzzafarnagar,Morna,Kakarala,Kakarauli,81414,0.11574074074074082,fuzzy,up2010__row4973
Muzzafarnagar,Morna,Kakaroli,Kakarauli,81414,0.11574074074074082,fuzzy,up2010__row4995
Muzzafarnagar,Sadar,Rampur,Rampur,81479,0,exact,up2010__row32434
Muzzafarnagar,Sadar,Mirapur,Rampur,81479,0.130952380952381,fuzzy,up2010__row30052
Muzzafarnagar,Sadar,Alampur,Rampur,81479,0.1507936507936509,fuzzy,up2010__row40900
Muzzafarnagar,Sadar,Sandhawali,Sandhawli,81483,0.033333333333333416,fuzzy,up2010__row36318
Muzzafarnagar,Sadar,Sahawali,Sandhawli,81483,0.11574074074074082,fuzzy,up2010__row40901
Muzzafarnagar,Shamli,Karaudi,Karaunda,81594,0.130952380952381,fuzzy,up2010__row5986
Muzzafarnagar,Shamli,Karauda Hathi,Karaunda,81594,0.1955128205128206,fuzzy,up2010__row6002
Muzzafarnagar,Un,Taprana,Taprana,81714,0,exact,up2010__row14161
Muzzafarnagar,Un,Taana,Taprana,81714,0.09523809523809525,fuzzy,up2010__row40927
Pilibhit,Bilsanda,Chaparwa Kuyan,Chaprua Kuiya,81903,0.18331668331668333,fuzzy,up2010__row11584
Pilibhit,Bilsanda,Pastaur kuiyan,Chaprua Kuiya,81903,0.18331668331668333,fuzzy,up2010__row20630
Pilibhit,Bilsanda,Mar,Mar,81934,0,exact,up2010__row29683
Pilibhit,Bilsanda,Mareena,Mar,81934,0.19047619047619044,fuzzy,up2010__row28599
Pilibhit,Bisalpur,Chandpura,Chandpura,81979,0,exact,up2010__row11467
Pilibhit,Bisalpur,Chaura,Chandpura,81979,0.11111111111111122,fuzzy,up2010__row12230
Pilibhit,Lalauri Kheda,Kharua,Khujraha,82063,0.1388888888888889,fuzzy,up2010__row41801
Pilibhit,Lalauri Kheda,Khajuraha,Khujraha,82063,0.14120370370370378,fuzzy,up2010__row41793
Pilibhit,Lalauri Kheda,Lalpur,Lalpur,82067,0,exact,up2010__row41804
Pilibhit,Lalauri Kheda,Lalauri,Lalpur,82067,0.1507936507936509,fuzzy,up2010__row41803
Pilibhit,Marauri,Jaitpur,Ajitpur,82092,0.04761904761904765,fuzzy,up2010__row13804
Pilibhit,Marauri,Ajitpur Patapaara,Ajitpur,82092,0.1960784313725491,fuzzy,up2010__row1979
Pilibhit,Purnanpur,Amaraiya Kalan,Amraiya Kalan,82164,0.1520146520146521,fuzzy,up2010__row2453
Pilibhit,Purnanpur,Nagariya Khurdkalan,Amraiya Kalan,82164,0.17622582096266315,fuzzy,up2010__row17803
Pilibhit,Purnanpur,Bharatpur,Bharatpur,82176,0,exact,up2010__row26522
Pilibhit,Purnanpur,Balrampur,Bharatpur,82176,0.14814814814814825,fuzzy,up2010__row23927
Pilibhit,Purnanpur,Jethapur Khurd,Jethapur Khurd,82216,0,exact,up2010__row13775
Pilibhit,Purnanpur,Fatehpur Khurd,Jethapur Khurd,82216,0.08608058608058612,fuzzy,up2010__row21994
Pilibhit,Purnanpur,Pipariaya Mazhra,Piparia Majhara,82266,0.12341269841269847,fuzzy,up2010__row21159
Pilibhit,Purnanpur,Piparia Karam,Piparia Majhara,82266,0.133974358974359,fuzzy,up2010__row21148
Pratapgarh,Baabaganj,Rajapur,Rajapur,82512,0,exact,up2010__row32124
Pratapgarh,Baabaganj,Jagapur,Rajapur,82512,0.1507936507936509,fuzzy,up2010__row12730
Pratapgarh,Gaura,Basirha,Basiraha,82599,0.08928571428571432,fuzzy,up2010__row45943
Pratapgarh,Gaura,Barhada,Basiraha,82599,0.18650793650793648,fuzzy,up2010__row23642
Pratapgarh,Gaura,Raamaapur,Ramapur,82641,0.12169312169312176,fuzzy,up2010__row32749
Pratapgarh,Gaura,Vairampur,Ramapur,82641,0.16931216931216936,fuzzy,up2010__row35171
Pratapgarh,Kalakankar,Andheripur,Andharipur,82657,0.06666666666666678,fuzzy,up2010__row2194
Pratapgarh,Kalakankar,Kandhai,Andharipur,82657,0.18095238095238095,fuzzy,up2010__row5461
Pratapgarh,Lakshmanpur,Ashapur,Ashapur,82783,0,exact,up2010__row3626
Pratapgarh,Lakshmanpur,Lakshmanpur,Ashapur,82783,0.1212121212121213,fuzzy,up2010__row33467
Pratapgarh,Lalganj,Saripur,Saripur,82889,0,exact,up2010__row45858
Pratapgarh,Lalganj,Sangipur,Saripur,82889,0.130952380952381,fuzzy,up2010__row37462
Pratapgarh,Magraura,Bhadona,Bhadauna,82900,0.18650793650793648,fuzzy,up2010__row45974
Pratapgarh,Magraura,Bhawanpura,Bhadauna,82900,0.1892857142857144,fuzzy,up2010__row26888
Pratapgarh,Magraura,Dhaurauli Mufrid,Dharauli Mufreed,82912,0.17857142857142858,fuzzy,up2010__row17396
Pratapgarh,Magraura,Dharauli Maddhupur,Dharauli Mufreed,82912,0.19355413105413108,fuzzy,up2010__row17395
Pratapgarh,Mandhaata,Ghazipur,Gajipur,82979,0.130952380952381,fuzzy,up2010__row9869
Pratapgarh,Mandhaata,Jagdishpur,Gajipur,82979,0.14761904761904773,fuzzy,up2010__row45741
Pratapgarh,Mandhaata,Harchepur,Harchetpur,82986,0.033333333333333416,fuzzy,up2010__row39940
Pratapgarh,Mandhaata,Harkhpur,Harchetpur,82986,0.14166666666666666,fuzzy,up2010__row39903
Pratapgarh,Mandhaata,Purelal,Purelal,83020,0,exact,up2010__row21665
Pratapgarh,Mandhaata,Pure Motilal,Purelal,83020,0.1388888888888889,fuzzy,up2010__row45734
Pratapgarh,Mandhaata,Sarainaharrai,Sarai Nahar Rai,83034,0.04444444444444449,fuzzy,up2010__row45723
Pratapgarh,Mandhaata,Saraiharnarayan,Sarai Nahar Rai,83034,0.18888888888888886,fuzzy,up2010__row36945
Pratapgarh,Mandhaata,Vaishpur,Vaispur,83043,0.04166666666666672,fuzzy,up2010__row45708
Pratapgarh,Mandhaata,Vlapur,Vaispur,83043,0.1507936507936509,fuzzy,up2010__row45721
Pratapgarh,Mandhaata,Virmpur,Vaispur,83043,0.19047619047619044,fuzzy,up2010__row45742
Pratapgarh,Patti,Araila,Araila,83046,0,exact,up2010__row45996
Pratapgarh,Patti,Charaia,Araila,83046,0.1507936507936509,fuzzy,up2010__row11651
Pratapgarh,Patti,Sarsatpur,Sarsatpur,83089,0,exact,up2010__row36667
Pratapgarh,Patti,Samatpur,Sarsatpur,83089,0.11574074074074082,fuzzy,up2010__row38684
Pratapgarh,Sadar,Mahuar,Mahuar,83132,0,exact,up2010__row29287
Pratapgarh,Sadar,Auwar,Mahuar,83132,0.17777777777777778,fuzzy,up2010__row45815
Pratapgarh,Sadar,Rajgarh,Rajgarh,83150,0,exact,up2010__row32050
Pratapgarh,Sadar,Rajapur,Rajgarh,83150,0.19047619047619044,fuzzy,up2010__row45810
Pratapgarh,Sadar,saraydali,Saray Dali,83164,0.033333333333333416,fuzzy,up2010__row36873
Pratapgarh,Sadar,Saraybahelia,Saray Dali,83164,0.17777777777777778,fuzzy,up2010__row36895
Pratapgarh,Sangipur,Athea,Atheha,83297,0.05555555555555556,fuzzy,up2010__row45890
Pratapgarh,Sangipur,Bathhua,Atheha,83297,0.1507936507936509,fuzzy,up2010__row45930
Pratapgarh,Shivgarh,Balipur,Balipur,83361,0,exact,up2010__row24755
Pratapgarh,Shivgarh,Bhagipur,Balipur,83361,0.130952380952381,fuzzy,up2010__row26791
Pratapgarh,Shivgarh,Bithalpur,Balipur,83361,0.14550264550264563,fuzzy,up2010__row25132
Rae bareli,Amawan,Adampur,Adampur,83416,0,exact,up2010__row3455
Rae bareli,Amawan,Pahadpur,Adampur,83416,0.18650793650793648,fuzzy,up2010__row20657
Rae bareli,Bachhrawan,Bannawan,Bannawa,83466,0.04166666666666672,fuzzy,up2010__row23231
Rae bareli,Bachhrawan,Kannawan,Bannawa,83466,0.130952380952381,fuzzy,up2010__row5485
Rae bareli,Maharajganj,Majhigwan,Majhigawan,83911,0.07037037037037047,fuzzy,up2010__row46140
Rae bareli,Maharajganj,Majhganv,Majhigawan,83911,0.14166666666666666,fuzzy,up2010__row46172
Rae bareli,Sareni,Madhavpur,Madhopur,84120,0.11574074074074082,fuzzy,up2010__row46093
Rae bareli,Sareni,Madhupur,Madhopur,84120,0.130952380952381,fuzzy,up2010__row46095
Rae bareli,Sataon,Manpur,Manpur,84178,0,exact,up2010__row46112
Rae bareli,Sataon,Maneru,Manpur,84178,0.17777777777777778,fuzzy,up2010__row46118
Rae bareli,Unchahaar,MatoraUlii,Matrauli,84350,0.06666666666666678,fuzzy,up2010__row28185
Rae bareli,Unchahaar,Kharauli,Matrauli,84350,0.1666666666666667,fuzzy,up2010__row8534
Rae bareli,Unchahaar,Savayadhani,Sawaya Dhani,84367,0.08585858585858598,fuzzy,up2010__row37282
Rae bareli,Unchahaar,Savaiya Hasan,Sawaya Dhani,84367,0.18589743589743588,fuzzy,up2010__row37281
Rampur,Bilaaspur,Khanpur,Khanpur,84416,0,exact,up2010__row41571
Rampur,Bilaaspur,Hasanpur,Khanpur,84416,0.130952380952381,fuzzy,up2010__row41576
Rampur,Bilaaspur,Padpuri,Padpuri,84444,0,exact,up2010__row19986
Rampur,Bilaaspur,Pahadpur,Padpuri,84444,0.130952380952381,fuzzy,up2010__row41573
Rampur,Bilaaspur,Sisouna,Sisauna,84465,0.09523809523809525,fuzzy,up2010__row38322
Rampur,Bilaaspur,Sitaura,Sisauna,84465,0.19047619047619044,fuzzy,up2010__row37922
Rampur,Milk,Chainpur,Chainpur,84557,0,exact,up2010__row12048
Rampur,Milk,Chakpur,Chainpur,84557,0.130952380952381,fuzzy,up2010__row11257
Rampur,Milk,Dharampur,Dharampura,84568,0.033333333333333416,fuzzy,up2010__row17407
Rampur,Milk,Rahapura,Dharampura,84568,0.10833333333333345,fuzzy,up2010__row31970
Rampur,Milk,Ehora,Jeohra,84587,0.12222222222222213,fuzzy,up2010__row41715
Rampur,Milk,Jyhora,Jeohra,84587,0.17777777777777778,fuzzy,up2010__row14018
Rampur,Milk,Ras India,Ras Dandia,84641,0.187037037037037,fuzzy,up2010__row32934
Rampur,Milk,rahsaina,Ras Dandia,84641,0.1892857142857144,fuzzy,up2010__row32001
Rampur,Saidnagar,Karanpur,Karanpur,84688,0,exact,up2010__row5742
Rampur,Saidnagar,Mankapur,Karanpur,84688,0.17857142857142858,fuzzy,up2010__row29582
Rampur,Saidnagar,KHandia,Khandiya,84691,0.04166666666666672,fuzzy,up2010__row8296
Rampur,Saidnagar,Khanna,Khandiya,84691,0.18055555555555555,fuzzy,up2010__row8354
Saharanpur,Baliyakhedi,Kapasi,Kapasi,84979,0,exact,up2010__row5525
Saharanpur,Baliyakhedi,Kapasa,Kapasi,84979,0.11111111111111106,fuzzy,up2010__row5524
Saharanpur,Gangoh,Khadlana,Khadlana,85117,0,exact,up2010__row8247
Saharanpur,Gangoh,Halwana,Khadlana,85117,0.130952380952381,fuzzy,up2010__row40269
Saharanpur,Muzaffarabad,Fatehpur Paleyo,Fatehpur Pelo,85182,0.07008547008547018,fuzzy,up2010__row22046
Saharanpur,Muzaffarabad,Fatehpur Bhadon,Fatehpur Pelo,85182,0.188034188034188,fuzzy,up2010__row22049
Saharanpur,Muzaffarabad,Kaluwala Jahanpur,Kaluwala Jahanpur,85190,0,exact,up2010__row6535
Saharanpur,Muzaffarabad,Kaluwala Pahadipur,Kaluwala Jahanpur,85190,0.1392156862745098,fuzzy,up2010__row6536
Saharanpur,Nakud,Sahab Mazra,Sahaba Mazra,85353,0.11868686868686885,fuzzy,up2010__row37632
Saharanpur,Nakud,Mallaha Mazra,Sahaba Mazra,85353,0.16581196581196586,fuzzy,up2010__row28763
Saharanpur,Nakud,Sirsala,Sirsala,85361,0,exact,up2010__row38084
Saharanpur,Nakud,Sirsaka,Sirsala,85361,0.09523809523809525,fuzzy,up2010__row38083
Saharanpur,Sarsawa,Dumjhedi,Dumjhedi,85629,0,exact,up2010__row16496
Saharanpur,Sarsawa,Dumjheda,Dumjhedi,85629,0.08333333333333338,fuzzy,up2010__row16495
Sant Kabeer Nagar,Baghauli,Leduwa,Ledua,85727,0.05555555555555556,fuzzy,up2010__row34076
Sant Kabeer Nagar,Baghauli,Ledua Mahua,Ledua,85727,0.18181818181818185,fuzzy,up2010__row1368
Sant Kabeer Nagar,Baghauli,Madarha,Madraha,85730,0.04761904761904765,fuzzy,up2010__row28264
Sant Kabeer Nagar,Baghauli,Amardobha,Madraha,85730,0.16931216931216936,fuzzy,up2010__row1504
Sant Kabeer Nagar,Baghauli,Samadha,Samdaha,85748,0.04761904761904765,fuzzy,up2010__row36441
Sant Kabeer Nagar,Baghauli,Samada,Samdaha,85748,0.10317460317460315,fuzzy,up2010__row36445
