gp_code,gp_name,block_code,block_name,zila_code,zila_name
41214,Sagroon,1347,Khamnor,103,Rajsamand
262267,Sagvadiya,1173,Banswara,79,Banswara
34650,Sagwa,1178,Sajjangarh,79,Banswara
34499,Sagwadiya,1174,Garhi,79,Banswara
42542,Sagwara,262235,Rishbhdeo,108,Udaipur
34061,Sahadka,1162,Laxmangarh,78,Alwar
262201,Sahajarasar,1216,Lunkaransar,84,Bikaner
38116,Sahajipura,1265,Hanumangarh,92,Hanumangarh
36328,Sahan,1221,Nainwa,85,Bundi
35540,Sahana,295303,Uchain,82,Bharatpur
262312,Sahaniwala,1216,Lunkaransar,84,Bikaner
41638,Sahanusar,1358,Fatehpur,105,Sikar
38117,Sahapini,6843,Sangaria,92,Hanumangarh
35914,Sahara,1211,Sahara,83,Bhilwara
34501,Saharanpur,262584,Arthuna,79,Banswara
40238,Saharawda,1319,Khairabad,100,Kota
33958,Sahari,1159,Kathumar,78,Alwar
38118,Saharni,6844,Tibbi,92,Hanumangarh
36246,Sahaspuriya,1219,Hindoli,85,Bundi
34201,Sahdoli,1166,Ramgarh,78,Alwar
35367,Saheda,1196,Kaman,82,Bharatpur
37280,Saheri,1248,Bari,89,Dholpur
41319,Sahgath Kalan,1350,Rajsamand,103,Rajsamand
37771,Sahibsinghwala,1258,Ganganagar,91,Ganganagar
36814,Sahjoosar,1237,Churu,87,Churu
36815,Sahnali Chhoti,1237,Churu,87,Churu
36601,Sahnawa,1230,Chittorgarh,86,Chittorgarh
40208,Sahnawda,1318,Itawa,100,Kota
35818,Sahnunda,295453,Kareda,83,Bhilwara
262492,Sahori,1170,Umren,78,Alwar
34727,Sahrod,1180,Atru,80,Baran
37359,Sahroli,262816,Saipau,89,Dholpur
35368,Sahsan,262581,Pahari,82,Bharatpur
37773,Sahuwala,1258,Ganganagar,91,Ganganagar
38009,Sahuwala (9 Ams ),1264,Bhadra,92,Hanumangarh
39946,Sai,1312,Shergarh,98,Jodhpur
34058,Saidampur,295311,Govindgarh,78,Alwar
294905,Saini Nagar,1301,Nawalgarh,97,Jhunjhunu
35403,Saint,1197,Kumher,82,Bharatpur
37121,Sainthal,1244,Dausa,88,Dausa
295132,Sainthali,1170,Umren,78,Alwar
40046,Saipur,1314,Karauli,99,Karauli
294329,Saipur,295307,Andhi,93,Jaipur
38472,Saipura,1272,Jamwa Ramgarh,93,Jaipur
262333,Saisar,262410,Panchoo,84,Bikaner
39920,Saitansingh Nagar,262762,Lohawat,98,Jodhpur
38665,Saiwar,1278,Shahpura,93,Jaipur
262427,Saiwar,1272,Jamwa Ramgarh,93,Jaipur
262780,Saiyon Ka Tala,1189,Chohtan,81,Barmer
295456,Saiyon Ka Tala,1188,Baytoo,81,Barmer
294167,Sajanwasi,1217,Nokha,84,Bikaner
34914,Sajiyali Padam Singh,262727,Patodi,81,Barmer
34915,Sajiyali Roopji Rajaberi,262727,Patodi,81,Barmer
34651,Sajjangarh,1178,Sajjangarh,79,Banswara
262452,Sajjan Ka Par,262681,Ramsar,81,Barmer
294131,Sajjanwas,1200,Rupbas,82,Bharatpur
262275,Sajnaniyon Ki Dhani,295378,Ghantiyali,98,Jodhpur
294490,Sajnot,262257,Jhallara,108,Udaipur
37452,Sakani,1252,Aspur,90,Dungarpur
41290,Sakarawas,1349,Railmagra,103,Rajsamand
41134,Sakarda,1344,Amet,103,Rajsamand
34500,Sakariya,1174,Garhi,79,Banswara
37636,Sakarsi,1256,Simalwara,90,Dungarpur
34158,Sakat,1165,Rajgarh,78,Alwar
34728,Sakatpur,1180,Atru,80,Baran
40958,Sakdara,1338,Pali,102,Pali
36295,Sakhawada,1220,Keshoraipatan,85,Bundi
38383,Sakhoon,1270,Dudu,93,Jaipur
34840,Sakhrawada,1184,Kishanganj,80,Baran
36419,Sakhthali Khurd,1223,Arnod,573,Pratapgarh
37361,Sakhwara,262816,Saipau,89,Dholpur
42543,Saklal,295178,Nayagaon,108,Udaipur
37637,Sakodara,262113,Chikhali,90,Dungarpur
294834,Sakrai,1362,Piprali,105,Sikar
262686,Sakray,295265,Ajeetgarh,105,Sikar
42624,Sakriyakhedi,1383,Mavli,108,Udaipur
41318,Sakroda,1350,Rajsamand,103,Rajsamand
42393,Sakroda,262276,Kurabad,108,Udaipur
42625,Sakroda,1383,Mavli,108,Udaipur
35288,Salabad,1194,Bayana,82,Bharatpur
294986,Salaj,262207,Dovada,90,Dungarpur
36421,Salamgarh,295390,Dalot,573,Pratapgarh
33714,Salari,1152,Kekri,77,Ajmer
35063,Salariya,262545,Sedwa,81,Barmer
41022,Salariya,1340,Rani Station,102,Pali
34292,Salarpur,1169,Tijara,78,Alwar
36999,Salasar,1241,Sujangarh,87,Churu
39104,Salawad,1290,Bakani,96,Jhalawar
40075,Salawad,1315,Nadauti,99,Karauli
40239,Salawad Khurd,1319,Khairabad,100,Kota
39784,Salawas,1308,Luni,98,Jodhpur
35859,Salawatiya,262081,Bijoliya,83,Bhilwara
294186,Saldari,1380,Jhadol,108,Udaipur
37638,Saleda,262113,Chikhali,90,Dungarpur
33740,Salemabad,1153,Kishangarh (Silora),77,Ajmer
34060,Salema Khurd,295311,Govindgarh,78,Alwar
38119,Salemgarh Masanee,6844,Tibbi,92,Hanumangarh
37206,Salempur,1246,Mahwa,88,Dausa
37317,Salempur,1249,Baseri,89,Dholpur
40133,Salempur,1316,Sapotra,99,Karauli
41427,Salempur,1353,Gangapur City,104,Sawai Madhopur
37165,Salempura,295066,Ramgarh Pachwara,88,Dausa
35615,Salempur Kalan,295301,Bhusawar,82,Bharatpur
35616,Salempur Khurd,295301,Bhusawar,82,Bharatpur
35915,Salera,1211,Sahara,83,Bhilwara
42296,Salera,1376,Bhinder,108,Udaipur
42626,Salera Kalan,301230,Khemli,108,Udaipur
40240,Salera Khurd,1319,Khairabad,100,Kota
34260,Saleta,1168,Thanagazi,78,Alwar
38384,Sali,1270,Dudu,93,Jaipur
37207,Salimpur,1246,Mahwa,88,Dausa
38120,Saliwala,6844,Tibbi,92,Hanumangarh
34394,Saliya,262567,Gangar Talai,79,Banswara
34442,Saliya,1173,Banswara,79,Banswara
294568,Saliya,1174,Garhi,79,Banswara
295386,Salkha,1281,Sam,94,Jaisalmer
42716,Sallara,295185,Jaisamand,108,Udaipur
34395,Sallopat,262567,Gangar Talai,79,Banswara
41215,Saloda,1347,Khamnor,103,Rajsamand
41771,Salodara,262226,Patan,105,Sikar
41114,Salodariya,1343,Sumerpur,102,Pali
34211,Saloli,1167,Reni,78,Alwar
41216,Salor,295391,Delwada,103,Rajsamand
262247,Salori,295381,Keru,98,Jodhpur
37576,Salota,1255,Sagwara,90,Dungarpur
39305,Salotiya,1295,Pirawa (Sunel),96,Jhalawar
39188,Salotya,1292,Jhalrapatan,96,Jhalawar
34330,Salpur,295372,Malakheda,78,Alwar
39306,Salri,1295,Pirawa (Sunel),96,Jhalawar
39189,Salriya,1292,Jhalrapatan,96,Jhalawar
35690,Salriya Kalan,1204,Banera,83,Bhilwara
36173,Salundiya,1217,Nokha,84,Bikaner
39816,Salwakalan,1309,Mandor,98,Jodhpur
39706,Salwakhurd,262755,Peepad Sahar,98,Jodhpur
33959,Salwari,1159,Kathumar,78,Alwar
38782,Sam,1281,Sam,94,Jaisalmer
294615,Samagada,1174,Garhi,79,Banswara
35327,Samai,1195,Deeg,82,Bharatpur
294176,Samal,262243,Sayra,108,Udaipur
37577,Samaliya,1255,Sagwara,90,Dungarpur
262135,Samandsar,1218,Sri Dungargarh,84,Bikaner
39307,Samariya,1295,Pirawa (Sunel),96,Jhalawar
36475,Samariyan Kalan,1225,Begun,86,Chittorgarh
38929,Samatipura,1285,Jalore,95,Jalore
37401,Samauna,1251,Rajakhera,89,Dholpur
34750,Sambalpur,1181,Baran (Full),80,Baran
39744,Sambariya,1307,Bilara,98,Jodhpur
38299,Sambhariya,295305,Tunga,93,Jaipur
34916,Sambhra,262727,Patodi,81,Barmer
295521,Samdaron Ka Tala,1192,Sindhari,81,Barmer
41254,Sameecha,1348,Kumbhalgarh,103,Rajsamand
36329,Sameedhi,1221,Nainwa,85,Bundi
37886,Sameja,1261,Raisinghnagar,91,Ganganagar
41161,Sameliya,1345,Bhim,103,Rajsamand
294962,Samer,295269,Palsana,105,Sikar
41560,Sami,1357,Dhod,105,Sikar
42581,Samija,1379,Gogunda,108,Udaipur
37208,Samleti,1246,Mahwa,88,Dausa
39308,Samli Kham,1295,Pirawa (Sunel),96,Jhalawar
295149,Samli Pathar,1235,Pratapgarh,573,Pratapgarh
262164,Sammewala,295168,Poogal,84,Bikaner
38428,Samod,1271,Govindgarh,93,Jaipur
35289,Samogar,1194,Bayana,82,Bharatpur
42582,Samoli,1382,Kotra,108,Udaipur
33960,Samoochi,1159,Kathumar,78,Alwar
37402,Samor,1251,Rajakhera,89,Dholpur
294421,Samora,262257,Jhallara,108,Udaipur
33857,Samproda,1156,Srinagar,77,Ajmer
34261,Samra,1168,Thanagazi,78,Alwar
39190,Samrai,1292,Jhalrapatan,96,Jhalawar
34867,Samraniya,1185,Shahbad,80,Baran
294489,Samrathalnagar,1310,Osian,98,Jodhpur
39878,Samrau,1310,Osian,98,Jodhpur
35617,Samraya,1202,Weir,82,Bharatpur
38473,Samred Kallan,1272,Jamwa Ramgarh,93,Jaipur
36598,Samri,1230,Chittorgarh,86,Chittorgarh
34443,Samriya,1173,Banswara,79,Banswara
39263,Samrol,1294,Manoharthana,96,Jhalawar
38930,Samuja,1285,Jalore,95,Jalore
34966,Sanau,1189,Chohtan,81,Barmer
34967,Sanawara,1187,Barmer,81,Barmer
262632,Sanawara,1282,Sankra,94,Jaisalmer
37495,Sanchiya,1253,Bichiwara,90,Dungarpur
41352,Sancholi,1351,Bamanwas,104,Sawai Madhopur
38429,Sandarsar,1271,Govindgarh,93,Jaipur
40474,Sandeela,1325,Jayal,101,Nagaur
42191,Sandera,295476,Peeplu,107,Tonk
41115,Sanderao,1343,Sumerpur,102,Pali
41082,Sandiya,1342,Sojat,102,Pali
34868,Sandokara,1185,Shahbad,80,Baran
33612,Sandoliya,1149,Arain,77,Ajmer
37000,Sandwa,262145,Bidasar,87,Churu
295034,Saneeta,1227,Bhainsrorgarh,86,Chittorgarh
39999,Sanet,295250,Shri Mahaveer Ji,99,Karauli
41561,Sangaliya,1357,Dhod,105,Sikar
39054,Sangana,1289,Sayla,95,Jalore
38783,Sangar,295289,Fathegarh,94,Jaisalmer
38008,Sangara (8jsl),1264,Bhadra,92,Hanumangarh
35957,Sangari,1212,Shahpura,83,Bhilwara
36446,Sangariya,1224,Bari Sadri,86,Chittorgarh
39309,Sangariya,1295,Pirawa (Sunel),96,Jhalawar
39785,Sangariya,1308,Luni,98,Jodhpur
41807,Sangarwa,295269,Palsana,105,Sikar
294632,Sangarwa,6907,Chitalwana,95,Jalore
36902,Sangasar,1239,Ratangarh,87,Churu
37774,Sangatpura,1258,Ganganagar,91,Ganganagar
40890,Sangawas,1336,Jaitaran,102,Pali
41182,Sangawas,1346,Deogarh,103,Rajsamand
36632,Sangesara,1231,Dungla,86,Chittorgarh
37956,Sanghar,1263,Suratgarh,91,Ganganagar
35663,Sangramgarh,295444,Badnor,83,Bhilwara
37887,Sangrana,1261,Raisinghnagar,91,Ganganagar
262341,Sangranadi,262727,Patodi,81,Barmer
35958,Sangriya,1212,Shahpura,83,Bhilwara
35990,Sangwa,1213,Suwana,83,Bhilwara
42627,Sangwa,301230,Khemli,108,Udaipur
40427,Saniya,1324,Didwana,101,Nagaur
35203,Sanjata,295251,Barmer Rural,81,Barmer
262639,Sanjay Nagar,1300,Khetri,97,Jhunjhunu
40375,Sanjoo,1323,Degana,101,Nagaur
39023,Sankad,295294,Sarnau,95,Jalore
38931,Sankarana,1285,Jalore,95,Jalore
40174,Sankarwara,1317,Todabhim,99,Karauli
42192,Sankhana,1373,Tonk,107,Tonk
36867,Sankhan Tal,1238,Rajgarh,87,Churu
35778,Sankhara,1207,Kotri,83,Bhilwara
36779,Sankhli,1236,Rashmi,86,Chittorgarh
36868,Sankhoo,1238,Rajgarh,87,Churu
40672,Sankhwas,1330,Mundwa,101,Nagaur
38474,Sankotada,295307,Andhi,93,Jaipur
38828,Sankra,1282,Sankra,94,Jaisalmer
41394,Sankra,295310,Malarna Dungar,104,Sawai Madhopur
33858,Sanod,1156,Srinagar,77,Ajmer
40959,Sanpa,1338,Pali,102,Pali
35204,Sanpa Manji,1192,Sindhari,81,Barmer
41991,Sanpur,1368,Sirohi,106,Sirohi
36125,Sansardesar,6898,Khajuwala,84,Bikaner
40857,Sansari,1335,Desuri,102,Pali
37536,Sansarpur,262679,Jothari,90,Dungarpur
41291,Sansera,1349,Railmagra,103,Rajsamand
37209,Santha,1246,Mahwa,88,Dausa
42033,Santhali,1369,Deoli,107,Tonk
38932,Santhu,1285,Jalore,95,Jalore
34134,Santo,1164,Neemrana,78,Alwar
35817,Santokpura,1208,Mandal,83,Bhilwara
39386,Santor,1297,Buhana,97,Jhunjhunu
39879,Santora Khurd,262759,Tinwari,98,Jodhpur
41868,Santpur,1364,Abu Road,106,Sirohi
38121,Sant Pura,6843,Sangaria,92,Hanumangarh
35016,Santra,262778,Gira,81,Barmer
35404,Santrook,1197,Kumher,82,Bharatpur
35369,Sanvler,262581,Pahari,82,Bharatpur
35067,Sanwa,262617,Dhanau,81,Barmer
262673,Sanwada,1366,Reodar,106,Sirohi
294016,Sanwaliya,1269,Chaksu,93,Jaipur
41597,Sanwaloda Dhaylan,1357,Dhod,105,Sikar
41598,Sanwaloda Purohitan,1357,Dhod,105,Sikar
41772,Sanwalpura (Tanwran),295265,Ajeetgarh,105,Sikar
41023,Sanwalta,1340,Rani Station,102,Pali
41046,Sanwalta Kalan,1341,Rohat,102,Pali
34869,Sanwara,1185,Shahbad,80,Baran
40561,Sanwarad,1327,Ladnu,101,Nagaur
39665,Sanwara Gaon,1305,Bap,98,Jodhpur
35244,Sanwarda,262774,Samdari,81,Barmer
42144,Sanwaria,1372,Todaraisingh,107,Tonk
41897,Sanwarra,1365,Pindwara,106,Sirohi
37166,Sanwasa,1245,Lalsot,88,Dausa
36247,Sanwatgarh,1219,Hindoli,85,Bundi
42034,Sanwatgarh,1369,Deoli,107,Tonk
36204,Sanwatsar,1218,Sri Dungargarh,84,Bikaner
262733,Sanwlasi,295252,Fagliya,81,Barmer
39387,Sanwlod,295392,Singhana,97,Jhunjhunu
295270,Sanwlor,1189,Chohtan,81,Barmer
39921,Sanwreej,1311,Phalodi,98,Jodhpur
42250,Sapetiya,1375,Bargaon,108,Udaipur
33613,Sapla,262721,Sarwar,77,Ajmer
294720,Sar,1308,Luni,98,Jodhpur
35205,Sara,295259,Panyla Kla,81,Barmer
42717,Sarada,1385,Sarada,108,Udaipur
33822,Saradhana,295190,Ajmer Rural,77,Ajmer
295516,Saradhanji,295259,Panyla Kla,81,Barmer
42675,Saradi,1384,Salumbar,108,Udaipur
262421,Saradit,262252,Phalasiya,108,Udaipur
39601,Sarai,1303,Udaipurwati,97,Jhunjhunu
294552,Sarai,295150,Nangal Rajawatan,88,Dausa
34095,Sarai Kalan,1163,Mandawar,78,Alwar
295515,Sara Jhoond,295259,Panyla Kla,81,Barmer
34587,Saran,1176,Kushalgarh,79,Banswara
40933,Saran,1337,Kharchi(Mar.Jun),102,Pali
33645,Sarana,262721,Sarwar,77,Ajmer
34917,Sarana,1186,Balotra,81,Barmer
35860,Sarana,1209,Mandalgarh,83,Bhilwara
293954,Sarana,295190,Ajmer Rural,77,Ajmer
295279,Sarangpur,295372,Malakheda,78,Alwar
42298,Sarangpura (Kanore),1376,Bhinder,108,Udaipur
42297,Sarangpur Bhi,1376,Bhinder,108,Udaipur
294346,Sarangsar,262145,Bidasar,87,Churu
37362,Sarani,1250,Dhaulpur,89,Dholpur
262485,Saran Nagar,1310,Osian,98,Jodhpur
262722,Saranpura,295387,Aau,98,Jodhpur
40713,Sarasani,1331,Nagaur,101,Nagaur
38122,Saravan Wala,6842,Pilibanga,92,Hanumangarh
37031,Sarayan,1242,Taranagar,87,Churu
39105,Sarda,262180,Aklera,96,Jhalawar
38010,Sardargadiya (7 Msr ),1264,Bhadra,92,Hanumangarh
37957,Sardargarh,1263,Suratgarh,91,Ganganagar
41135,Sardargarh,1344,Amet,103,Rajsamand
35691,Sardarnagar,1204,Banera,83,Bhilwara
37879,Sardarpura Bika,1261,Raisinghnagar,91,Ganganagar
37958,Sardarpura Bika,1263,Suratgarh,91,Ganganagar
37924,Sardarpura Jivan,1262,Sadulshahar,91,Ganganagar
38208,Sardarpura Khalasa (6 Spm),6845,Rawatsar,92,Hanumangarh
37959,Sardarpura Khartha,1263,Suratgarh,91,Ganganagar
41083,Sardar Samand,1342,Sojat,102,Pali
38829,Sardar Singh Ki Dhani,295290,Bhaniyana,94,Jaisalmer
40562,Sardi,1327,Ladnu,101,Nagaur
38385,Sardulpura,1276,Sambhar,93,Jaipur
295137,Sare,1375,Bargaon,108,Udaipur
39786,Sarecha,1308,Luni,98,Jodhpur
34502,Saredi Badi,1174,Garhi,79,Banswara
34503,Saredi Chhoti,1174,Garhi,79,Banswara
36756,Saree Peepli,295424,Dhamotar,573,Pratapgarh
262286,Sarekala,1169,Tijara,78,Alwar
42544,Sarera,295178,Nayagaon,108,Udaipur
35708,Sareri,1205,Hurda,83,Bhilwara
39264,Sareri,1294,Manoharthana,96,Jhalawar
33741,Sargaon,1153,Kishangarh (Silora),77,Ajmer
35916,Sargaon,1211,Sahara,83,Bhilwara
40529,Sargoth,1326,Kuchaman City,101,Nagaur
41844,Sargoth,1359,Khandela,105,Sikar
34293,Sarhheta,1169,Tijara,78,Alwar
39418,Sari,1298,Chirawa,97,Jhunjhunu
39228,Sarkhandiya,1293,Khanpur,96,Jhalawar
39265,Sar Khandiya,262180,Aklera,96,Jhalawar
39310,Sar Kheri,1295,Pirawa (Sunel),96,Jhalawar
35064,Sarla,262545,Sedwa,81,Barmer
35206,Sarli,295251,Barmer Rural,81,Barmer
33680,Sarmaliya,1151,Jawaja,77,Ajmer
38490,Sarna Chour,1273,Jhotwara,93,Jaipur
38491,Sarna Doongar,1273,Jhotwara,93,Jaipur
39024,Sarnau,295294,Sarnau,95,Jalore
40603,Sarnawda,1328,Makrana,101,Nagaur
262631,Sarno Ka Tala,1192,Sindhari,81,Barmer
295533,Sarnon Ki Nari,262617,Dhanau,81,Barmer
262640,Sarnoo Panji,295251,Barmer Rural,81,Barmer
35207,Sarnu Chimanji,295251,Barmer Rural,81,Barmer
39191,Sarod,262161,Bhawani Mandi,96,Jhalawar
37578,Saroda,1255,Sagwara,90,Dungarpur
40331,Sarola,1322,Sultanpur,100,Kota
39229,Sarola Kalan,1293,Khanpur,96,Jhalawar
42545,Saroli,1381,Kherwara,108,Udaipur
294650,Sarona,301221,Chhoti Sarwa,79,Banswara
34559,Sarondiya,1175,Ghatol,79,Banswara
35065,Saroope Ka Tala,262617,Dhanau,81,Barmer
41162,Saroth,1345,Bhim,103,Rajsamand
37001,Sarothiya,1241,Sujangarh,87,Churu
35618,Sarsaina,1202,Weir,82,Bharatpur
36296,Sarsala,1220,Keshoraipatan,85,Bundi
295054,Sarsanda,1323,Degana,101,Nagaur
33715,Sarsari,1152,Kekri,77,Ajmer
36709,Sarsi,1234,Nimbahera,86,Chittorgarh
35743,Sarsiya,1206,Jahazpur,83,Bhilwara
262738,Sarsiya,1385,Sarada,108,Udaipur
41511,Sarsop,262680,Chauth Ka Barwara,104,Sawai Madhopur
41992,Sartara,1368,Sirohi,106,Sirohi
34809,Sarthal,1183,Chhipabarod,80,Baran
35861,Sarthala,1209,Mandalgarh,83,Bhilwara
294321,Sarthala,1284,Bhinmal,95,Jalore
37639,Sarthuna,1256,Simalwara,90,Dungarpur
42394,Saru,1378,Girwa,108,Udaipur
36174,Sarunda,262410,Panchoo,84,Bikaner
294542,Sarundla,295153,Sikandara,88,Dausa
262785,Sarupal,1378,Girwa,108,Udaipur
33681,Sarveena,1151,Jawaja,77,Ajmer
35245,Sarwadi,262774,Samdari,81,Barmer
39025,Sarwana,1288,Sanchore,95,Jalore
294424,Sarwani,262257,Jhallara,108,Udaipur
34918,Sarwari,262773,Kalyanpur,81,Barmer
41599,Sarwari,1357,Dhod,105,Sikar
40047,Saseri,1314,Karauli,99,Karauli
35066,Sata,295252,Fagliya,81,Barmer
262227,Sataliya,301221,Chhoti Sarwa,79,Banswara
40241,Satal Kheri,1319,Khairabad,100,Kota
33776,Satawariya,1154,Masooda,77,Ajmer
33777,Sathana,1154,Masooda,77,Ajmer
40792,Sathana Kalan,295486,Bherunda,101,Nagaur
39707,Satheen,262755,Peepad Sahar,98,Jodhpur
40714,Satheran,1331,Nagaur,101,Nagaur
41255,Sathiya,1348,Kumbhalgarh,103,Rajsamand
36248,Sathoor,1219,Hindoli,85,Bundi
294382,Satika Khurd,262085,Khinvsar,101,Nagaur
262821,Sati Ki Chori,6846,Lasadiya,108,Udaipur
38123,Satipura,1265,Hanumangarh,92,Hanumangarh
37889,Satjanda,1261,Raisinghnagar,91,Ganganagar
36710,Satkhanda,1234,Nimbahera,86,Chittorgarh
39787,Satlana,1308,Luni,98,Jodhpur
40634,Satlawas,1329,Merta,101,Nagaur
35917,Satliyas,1211,Sahara,83,Bhilwara
295068,Sat Mahuri,295390,Dalot,573,Pratapgarh
36564,Satola,1229,Chhoti Sadri,573,Pratapgarh
35779,Satola Ka Khera,1207,Kotri,83,Bhilwara
33646,Satolao,262721,Sarwar,77,Ajmer
294279,Satoo Khera,1151,Jawaja,77,Ajmer
36599,Satpura,1230,Chittorgarh,86,Chittorgarh
36816,Satra,1237,Churu,87,Churu
34652,Satsera Khurd,1178,Sajjangarh,79,Banswara
36049,Sattasar,295168,Poogal,84,Bikaner
262142,Sattasar,1218,Sri Dungargarh,84,Bikaner
38784,Satto,1281,Sam,94,Jaisalmer
294989,Sattu,262207,Dovada,90,Dungarpur
35370,Satwari,262581,Pahari,82,Bharatpur
35371,Satwas,1196,Kaman,82,Bharatpur
38739,Satyaya,295288,Nachana,94,Jaisalmer
37032,Satyoo,1242,Taranagar,87,Churu
34560,Savaniya,1175,Ghatol,79,Banswara
262591,Savgadh,262207,Dovada,90,Dungarpur
38958,Savidar,1286,Jaswantpura,95,Jalore
42299,Savna,1376,Bhinder,108,Udaipur
36600,Sawa,1230,Chittorgarh,86,Chittorgarh
36951,Sawai Bari,1240,Sardarshahar,87,Churu
38567,Sawai Jai Singh Pura,1275,Phagi,93,Jaipur
38329,Sawai Madhosingh Pura,1269,Chaksu,93,Jaipur
35781,Sawaipur,1207,Kotri,83,Bhilwara
40300,Sawan Bhado,1321,Sangod,100,Kota
262879,Sawan Ka Kyara,1382,Kotra,108,Udaipur
37846,Sawantsar,1260,Padampur,91,Ganganagar
37888,Sawantsar,1261,Raisinghnagar,91,Ganganagar
294618,Sawar,1240,Sardarshahar,87,Churu
38386,Sawarda,295299,Mauzamabad,93,Jaipur
35017,Sawau Moolraj,262778,Gira,81,Barmer
35018,Sawau Padamsingh,262778,Gira,81,Barmer
40934,Sawrad,1337,Kharchi(Mar.Jun),102,Pali
41217,Saya Ka Khera,1347,Khamnor,103,Rajsamand
295244,Sayed Mozali Ka Tala,262617,Dhanau,81,Barmer
42437,Sayra,262243,Sayra,108,Udaipur
33859,Sedariya,295190,Ajmer Rural,77,Ajmer
38866,Sedariya Balotan,1283,Ahore,95,Jalore
262158,Sediya,295294,Sarnau,95,Jalore
35068,Sedwa,262545,Sedwa,81,Barmer
35290,Seedpur,1194,Bayana,82,Bharatpur
42110,Seedra,1371,Newai,107,Tonk
41469,Seegor Kalan,1354,Khandar,104,Sawai Madhopur
39455,Seegri,295393,Mandawa,97,Jhunjhunu
34096,Seel Gaon,1163,Mandawar,78,Alwar
34262,Seeli Baori,1168,Thanagazi,78,Alwar
40048,Seeloti,295309,Masalpur,99,Karauli
34751,Seemli,1181,Baran (Full),80,Baran
294005,Seemliyawas Watika.,1269,Chaksu,93,Jaipur
36386,Seenta,1222,Talera,85,Bundi
40563,Seenwa,1327,Ladnu,101,Nagaur
40938,Seeriyari,1337,Kharchi(Mar.Jun),102,Pali
36330,Seesola,1221,Nainwa,85,Bundi
294798,Seetarampura,1276,Sambhar,93,Jaipur
39602,Seethal,1303,Udaipurwati,97,Jhunjhunu
38787,Seetorai,295289,Fathegarh,94,Jaisalmer
36903,Seetsar,1239,Ratangarh,87,Churu
39563,Sehi Kalan,1302,Surajgarh,97,Jhunjhunu
34810,Sehjanpur,1183,Chhipabarod,80,Baran
294601,Sehla,1239,Ratangarh,87,Churu
34059,Sehra,1162,Laxmangarh,78,Alwar
40175,Sehrakhar,1317,Todabhim,99,Karauli
40935,Sehwaj,1337,Kharchi(Mar.Jun),102,Pali
295338,Sejuon Ki Dhani,1187,Barmer,81,Barmer
35246,Sela,1193,Siwana,81,Barmer
41133,Sela Gurha,1344,Amet,103,Rajsamand
262388,Selana,1380,Jhadol,108,Udaipur
41512,Seloo,1355,Sawai Madhopur,104,Sawai Madhopur
41937,Selwada,1366,Reodar,106,Sirohi
41218,Sema,1347,Khamnor,103,Rajsamand
42438,Semad,262243,Sayra,108,Udaipur
41219,Semal,295391,Delwada,103,Rajsamand
42718,Semal,295185,Jaisamand,108,Udaipur
294152,Semali Phatak,1185,Shahbad,80,Baran
34624,Semaliya,295389,Suhagpura,573,Pratapgarh
36602,Semaliya,1230,Chittorgarh,86,Chittorgarh
295644,Semaliya,1174,Garhi,79,Banswara
262259,Semaliya Ghata,262105,Galiyakoat,90,Dungarpur
37579,Semaliya Pandya,1255,Sagwara,90,Dungarpur
36633,Semaliya Peelakhera,1231,Dungla,86,Chittorgarh
36604,Semalpura,1230,Chittorgarh,86,Chittorgarh
40049,Semarda,1314,Karauli,99,Karauli
295020,Semarda,1229,Chhoti Sadri,573,Pratapgarh
42719,Semari,262269,Semari,108,Udaipur
36565,Semarthali,1229,Chhoti Sadri,573,Pratapgarh
39311,Semla,1295,Pirawa (Sunel),96,Jhalawar
35490,Semla Kalan,1199,Nagar Pahari,82,Bharatpur
34780,Semli,1182,Chhabra,80,Baran
35491,Semli,1199,Nagar Pahari,82,Bharatpur
39266,Semlihat,1294,Manoharthana,96,Jhalawar
295224,Semlopur,1235,Pratapgarh,573,Pratapgarh
294001,Semtaal,1379,Gogunda,108,Udaipur
40832,Sena,1334,Bali,102,Pali
40673,Senani,1330,Mundwa,101,Nagaur
34561,Senawasa,1175,Ghatol,79,Banswara
40996,Sendara,1339,Raipur,102,Pali
35619,Sendhali,295301,Bhusawar,82,Bharatpur
294728,Send Moti,262567,Gangar Talai,79,Banswara
34396,Sendnani,262567,Gangar Talai,79,Banswara
37641,Sendola,262113,Chikhali,90,Dungarpur
40050,Sengarpura,1314,Karauli,99,Karauli
246066,Sensawa,6907,Chitalwana,95,Jalore
40793,Sensra,1333,Riyan Badi,101,Nagaur
34202,Senthli,1166,Ramgarh,78,Alwar
35208,Seoniyala,1188,Baytoo,81,Barmer
295454,Seoren Ki Dhani,1192,Sindhari,81,Barmer
36866,Seowa,1238,Rajgarh,87,Churu
39490,Sephara Gunwar,1300,Khetri,97,Jhunjhunu
262754,Sepur,1385,Sarada,108,Udaipur
294689,Sera Nagla,1171,Anandpuri,79,Banswara
294864,Serawara,301227,Paldeval,90,Dungarpur
42676,Seriya,1384,Salumbar,108,Udaipur
38960,Serna,1284,Bhinmal,95,Jalore
36205,Seruna,1218,Sri Dungargarh,84,Bikaner
41395,Sesha,295310,Malarna Dungar,104,Sawai Madhopur
40833,Sesli,1334,Bali,102,Pali
35991,Sethuriya,1213,Suwana,83,Bhilwara
34811,Set Kolu,1183,Chhipabarod,80,Baran
34968,Setrau,262681,Ramsar,81,Barmer
