Year,District,NN/NP/NPP Name,Ward Name(Seat Category),Winning Candidate (Name-Party-Symbol),First Runner-up Candidate (Name-Party-Symbol),Name,Ward,Candidate,Party,Symbol,Votes Secured,Total Votes Polled,Invalid Votes,Tender Votes,Valid Votes
2019,हरिद्वार,नगर निगम रुड़की,14-प्रीत विहार (अनारक्षित ),हेमा देवी-भारतीय जनता पार्टी (BJP)-कमल,चन्द्रपाल सिंह-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,14-प्रीत विहार,धनराज,बहुजन समाज पार्टी (BSP),हाथी,105,2939,97,0,2842
2019,हरिद्वार,नगर निगम रुड़की,14-प्रीत विहार (अनारक्षित ),हेमा देवी-भारतीय जनता पार्टी (BJP)-कमल,चन्द्रपाल सिंह-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,14-प्रीत विहार,हेमा देवी,भारतीय जनता पार्टी (BJP),कमल,966,2939,97,0,2842
2019,हरिद्वार,नगर निगम रुड़की,14-प्रीत विहार (अनारक्षित ),हेमा देवी-भारतीय जनता पार्टी (BJP)-कमल,चन्द्रपाल सिंह-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,14-प्रीत विहार,पवन कुमार शर्मा,निर्दलीय,बाल्टी,126,2939,97,0,2842
2019,हरिद्वार,नगर निगम रुड़की,14-प्रीत विहार (अनारक्षित ),हेमा देवी-भारतीय जनता पार्टी (BJP)-कमल,चन्द्रपाल सिंह-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,14-प्रीत विहार,विजेन्द्र सिंह वर्मा,निर्दलीय,कंघा,786,2939,97,0,2842
2019,हरिद्वार,नगर निगम रुड़की,14-प्रीत विहार (अनारक्षित ),हेमा देवी-भारतीय जनता पार्टी (BJP)-कमल,चन्द्रपाल सिंह-भारतीय राष्ट्रीय कांग्रेस (INC)-हाथ,नगर निगम रुड़की,14-प्रीत विहार,NOTA,,,11,2939,97,0,2842
2019,हरिद्वार,नगर निगम रुड़की,15-पूर्वावल्ली(महिला),नीतू शर्मा-निर्दलीय-बस,शालू सिंह-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,15-पूर्वावल्ली,शालू सिंह,भारतीय जनता पार्टी (BJP),कमल,520,1511,39,0,1472
2019,हरिद्वार,नगर निगम रुड़की,13-साउथ सिविल लाईन(अनारक्षित ),नवनीत शर्मा-निर्दलीय-छत का पंखा,संजय सिंह-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,13-साउथ सिविल लाईन,नवनीत शर्मा,निर्दलीय,छत का पंखा,738,2314,98,0,2216
2019,हरिद्वार,नगर निगम रुड़की,10-मोहनपुर दक्षिणी(अनारक्षित ),प्रमोद पाल-निर्दलीय-अलमारी,विशान्त कुमार-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,10-मोहनपुर दक्षिणी,प्रमोद पाल,निर्दलीय,अलमारी,575,1904,50,0,1854
2019,हरिद्वार,नगर निगम रुड़की,10-मोहनपुर दक्षिणी(अनारक्षित ),प्रमोद पाल-निर्दलीय-अलमारी,विशान्त कुमार-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,10-मोहनपुर दक्षिणी,प्रदीप सिंह राणा,निर्दलीय,वायुयान,339,1904,50,0,1854
2019,हरिद्वार,नगर निगम रुड़की,10-मोहनपुर दक्षिणी(अनारक्षित ),प्रमोद पाल-निर्दलीय-अलमारी,विशान्त कुमार-भारतीय जनता पार्टी (BJP)-कमल,नगर निगम रुड़की,10-मोहनपुर दक्षिणी,विशान्त कुमार,भारतीय जनता पार्टी (BJP),कमल,549,1904,50,0,1854
